Protein ID,Protein Description,Peptides,PSMs,n113,n114,n115,n116,n117,n118,n119,n121,GOannotation,Training
sp|Q9D3G5|STX11_MOUSE,Syntaxin-11,1,1,0.044914524,0.038588779,0.025003358,0.06765194,0.284242393,0.217550656,0.309129295,0.012919055,#N/A,
tr|Q9DAE2|Q9DAE2_MOUSE,Putative uncharacterized protein,1,1,0.039839553,0.055162025,0.045400373,0.085305586,0.08401108,0.160012199,0.414662102,0.115607083,null,
sp|Q61151|2A5E_MOUSE,Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit epsilon isoform,1,1,0.101658165,0.132066687,0.141033126,0.13413332,0.125226766,0.121275687,0.126595907,0.118010341,null,
sp|P61028|RAB8B_MOUSE,Ras-related protein Rab-8B,1,1,0.18342658,0.187590977,0.09074938,0.199387819,0.134449424,0.090617839,0.052256112,0.061521868,#N/A,
sp|Q9D5T0|ATAD1_MOUSE,ATPase family AAA domain-containing protein 1,1,1,0.055852006,0.084241614,0.024403458,0.122199232,0.27313997,0.250533174,0.075365351,0.114265196,MIT,
sp|Q99KC8|VMA5A_MOUSE,von Willebrand factor A domain-containing protein 5A,1,1,0.089724751,0.107697957,0.032573203,0.101953763,0.050559277,0.144826213,0.15745983,0.315205007,#N/A,
tr|Q5SPX8|Q5SPX8_MOUSE,"TBC1 domain family, member 10a",1,1,0.132304688,0.366956744,0.078976296,0.23451141,0.088993311,0.038207424,0.019485608,0.040564518,#N/A,
sp|Q8R0G7|SPNS1_MOUSE,Protein spinster homolog 1,1,1,0.116462101,0.241114309,0.088669371,0.368257461,0.148963388,0.03653337,0,0,MIT,
sp|Q6TEK5|VKORL_MOUSE,Vitamin K epoxide reductase complex subunit 1-like protein 1,1,1,0.162149291,0.166923809,0.12186313,0.235471881,0.15804282,0.120125152,0.032505019,0.002918899,#N/A,
sp|Q9D115|ZN706_MOUSE,Zinc finger protein 706,1,1,0.103697085,0.119691468,0.026240658,0.135960892,0.120078581,0.190075809,0.05223628,0.252019227,null,
sp|Q6ZPJ3|UBE2O_MOUSE,Ubiquitin-conjugating enzyme E2 O,1,1,0.085665855,0.113161216,0.022209986,0.109927603,0.11071432,0.100153036,0.086390563,0.371777421,#N/A,
sp|Q924Z4|LASS2_MOUSE,LAG1 longevity assurance homolog 2,1,1,0.147298401,0.137289688,0.068623586,0.191631382,0.138892212,0.12183205,0.044147935,0.150284747,ERT,
sp|Q8BGY4|KLH26_MOUSE,Kelch-like protein 26 (multiple isoforms),1,1,0.275172503,0.204475351,0.087465345,0.19641148,0.116465034,0.086955001,0.026624241,0.006431045,null,
sp|O35226|PSMD4_MOUSE,26S proteasome non-ATPase regulatory subunit 4 (multiple isoforms),1,1,0.038233833,0.047509943,0.01898904,0.059435578,0.043114221,0.0474322,0.026384014,0.71890117,PSO,
sp|B9EKX1|CF138_MOUSE,< No description >,1,1,0.142619398,0.283126101,0.037520549,0.225115083,0.141411416,0.094272374,0.041894523,0.034040556,null,
sp|Q9JKA5|GPA33_MOUSE,Cell surface A33 antigen,1,1,0.297888495,0.203296194,0.118570819,0.165900901,0.098401853,0.060778435,0.039081119,0.016082184,#N/A,
sp|Q61084|M3K3_MOUSE,Mitogen-activated protein kinase kinase kinase 3,1,1,0.09681952,0.086904607,0.043814626,0.062258984,0.036412641,0.044992302,0.084605947,0.544191372,null,
sp|P62305|RUXE_MOUSE,Small nuclear ribonucleoprotein E,1,1,0.016431262,0.027495585,0,0.057716791,0.063194919,0.116036712,0.431570712,0.28755402,null,
sp|P46638|RB11B_MOUSE,Ras-related protein Rab-11B,1,1,0.017402626,0.236704618,0.051757989,0.227622332,0.121652264,0.087083559,0.04895068,0.208825932,PLM-MIT,
sp|Q80Y55|BSDC1_MOUSE,BSD domain-containing protein 1,1,1,0.142479831,0.075290581,0.348994031,0.073090005,0.056115751,0.061529848,0.172653469,0.069846484,#N/A,
sp|Q80W93|HYDIN_MOUSE,Hydrocephalus-inducing protein (multiple isoforms),1,1,0.060868307,0.067862731,0.019336654,0.040680606,0.013189201,0.005842321,0.007024844,0.785195334,null,
sp|P60330|ESPL1_MOUSE,Separin,1,1,0.134207431,0.255905021,0.040042672,0.250168795,0.127205582,0.066367189,0.058948901,0.067154409,#N/A,
sp|P17439|GLCM_MOUSE,Glucosylceramidase,1,1,0.089339379,0.261168905,0.041125618,0.368908421,0.1644442,0.049789024,0.025224452,0,LYS,
tr|Q99K86|Q99K86_MOUSE,Bcam protein,1,1,0.175727039,0.291295157,0.040574896,0.227284153,0.101824968,0.053209424,0.024963943,0.085120421,PLM,
sp|Q9ERD7|TBB3_MOUSE,Tubulin beta-3 chain,1,1,0.04826498,0.118102331,0.046767981,0.10787058,0.124390037,0.098751915,0.072651622,0.383200554,#N/A,
sp|Q8R404|QIL1_MOUSE,Protein QIL1,1,1,0.03697254,0.051473275,0.005714012,0.106885471,0.405475385,0.287852558,0.091383268,0.014243492,#N/A,
sp|P63073|IF4E_MOUSE,Eukaryotic translation initiation factor 4E,1,1,0.052998919,0.070040756,0.012230643,0.107468484,0.093343444,0.122672163,0.262985406,0.278260185,null,
sp|Q9JI39|ABCBA_MOUSE,"ATP-binding cassette sub-family B member 10, mitochondrial",1,1,0.037120362,0.056800583,0.012972921,0.125706258,0.400423718,0.271123756,0.084612551,0.011239852,MIT,
sp|O08582|GTPB1_MOUSE,GTP-binding protein 1,1,1,0.020336694,0.075373155,0,0.128735241,0.113676922,0.150972628,0.270179224,0.240726136,null,
sp|Q9DB50|AP1S2_MOUSE,AP-1 complex subunit sigma-2,1,1,0.125548713,0.188639917,0.11934143,0.291554966,0.148596032,0.046837737,0.040697047,0.038784159,PLM-GOL-VES,
sp|Q8BJM5|ZNT6_MOUSE,Zinc transporter 6,1,1,0.064932924,0.064624323,0.088084162,0.240610723,0.285331384,0.209562547,0.046853937,0,#N/A,
sp|Q11011|PSA_MOUSE,Puromycin-sensitive aminopeptidase,1,1,0.094822887,0.169204687,0.042703132,0.134858356,0.107079236,0.107190523,0.09674902,0.247392161,NUC-CYT,
tr|E9Q4K7|E9Q4K7_MOUSE,Uncharacterized protein,1,1,0.055158421,0.137217218,0.025996977,0.146078344,0.091463678,0.134360132,0.119035266,0.290689963,#N/A,
sp|P70175|DLG3_MOUSE,Disks large homolog 3,1,1,0.026080702,0.043669008,0.032334546,0.094823826,0.092871834,0.197070415,0.404655482,0.108494187,#N/A,
sp|Q9D0M3|CY1_MOUSE,"Cytochrome c1, heme protein, mitochondrial (multiple isoforms)",1,1,0.021519178,0.036019848,0.01869275,0.09773614,0.42348641,0.294057676,0.100506376,0.007981621,MIT,
sp|Q7TQH0|ATX2L_MOUSE,Ataxin-2-like protein (multiple isoforms),1,1,0.030390995,0.083037103,0.011079506,0.108951164,0.118161203,0.154803183,0.392381175,0.101195671,null,
sp|Q62425|NDUA4_MOUSE,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 4,1,1,0.030195798,0.046625291,0.018760661,0.090313038,0.386325171,0.302233395,0.111491541,0.014055106,null,
sp|Q7TT50|MRCKB_MOUSE,Serine/threonine-protein kinase MRCK beta,1,1,0.236328215,0.147639545,0.063948251,0.157292722,0.122124374,0.103628967,0.119152661,0.049885265,PLM,
tr|Q8K354|Q8K354_MOUSE,Carbonyl reductase 3,1,1,0.054936521,0.06975891,0.011959367,0.065529618,0.054737642,0.060837188,0.060365826,0.621874927,null,
sp|Q99J47|DRS7B_MOUSE,Dehydrogenase/reductase SDR family member 7B (multiple isoforms),1,1,0.046572449,0.122662885,0.049011044,0.220191451,0.225737532,0.240323722,0.081978436,0.013522481,#N/A,
sp|P70168|IMB1_MOUSE,Importin subunit beta-1,1,1,0.083219385,0.176146907,0.045983867,0.167066982,0.06966323,0.068397726,0.055744648,0.333777255,NUC,
sp|Q5FWK3|RHG01_MOUSE,Rho GTPase-activating protein 1,1,1,0.077806362,0.095952798,0.018899605,0.06964468,0.040627872,0.051557207,0.015958207,0.629553269,#N/A,
sp|O70372|TERT_MOUSE,Telomerase reverse transcriptase,1,1,0.017376577,0.047787941,0,0.090601099,0.431569679,0.331277115,0.081387589,0,#N/A,
sp|Q9CR09|UFC1_MOUSE,Ubiquitin-fold modifier-conjugating enzyme 1,1,1,0.057865463,0.117316118,0.03429641,0.228218638,0.139867961,0.111008866,0.039060525,0.27236602,#N/A,
sp|Q99L04|DHRS1_MOUSE,Dehydrogenase/reductase SDR family member 1,1,1,0.095598473,0.153182806,0.045840386,0.235323966,0.211153457,0.182941691,0.065437978,0.010521242,MIT,
tr|Q8K314|Q8K314_MOUSE,Atp2b1 protein (Fragment),1,1,0.141089967,0.236759994,0.029770438,0.229314129,0.179410303,0.133507339,0.036337977,0.013809853,PLM,
sp|Q3TJD7|PDLI7_MOUSE,PDZ and LIM domain protein 7 (multiple isoforms),1,1,0.014690416,0.070668982,0.012000651,0.104365092,0.08975771,0.127183301,0.417366216,0.163967632,SKE,
tr|E9PVX6|E9PVX6_MOUSE,Uncharacterized protein,1,1,0.047791788,0.065184782,0.036255004,0.072799582,0.073170124,0.383405006,0.274537783,0.046855931,#N/A,
sp|P97819|PA2G6_MOUSE,85 kDa calcium-independent phospholipase A2 (multiple isoforms),1,1,0.080363022,0.105649852,0.012545881,0.104220034,0.137641741,0.305433241,0.166035393,0.088110835,#N/A,
sp|Q9ESX5|DKC1_MOUSE,H/ACA ribonucleoprotein complex subunit 4,1,1,0.028427487,0.06317983,0.022718549,0.0832236,0.078930036,0.132346553,0.255723586,0.335450359,NUC,
sp|Q8R4Y8|RTTN_MOUSE,Rotatin (multiple isoforms),1,1,0.033152755,0.084857749,0.011081953,0.137777787,0.137599474,0.135162415,0.389717677,0.07065019,null,
sp|P70195|PSB7_MOUSE,Proteasome subunit beta type-7,1,1,0.038450274,0.066930822,0.029880149,0.086477238,0.078236396,0.089978185,0.149145108,0.460901828,NUC-PSO,
sp|O35381|AN32A_MOUSE,Acidic leucine-rich nuclear phosphoprotein 32 family member A,1,1,0.012236421,0.011786737,0.006078642,0.015278296,0.014590229,0.022582184,0.012124152,0.905323338,#N/A,
sp|Q6PAQ4|REXO4_MOUSE,RNA exonuclease 4,1,1,0.08269124,0.183134305,0.018784826,0.24473231,0.199551977,0.207355387,0.063749954,0,#N/A,
sp|Q9CPN8|IF2B3_MOUSE,Insulin-like growth factor 2 mRNA-binding protein 3,1,1,0.052089232,0.046448169,0.028340208,0.072952556,0.095481321,0.163395577,0.440918869,0.100374068,NUC,
sp|Q8R2Y8|PTH2_MOUSE,"Peptidyl-tRNA hydrolase 2, mitochondrial",1,1,0.059432826,0.075280068,0.029730356,0.134333961,0.315419287,0.28155486,0.096951461,0.007297181,MIT,
sp|P61804|DAD1_MOUSE,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1,1,1,0.043352501,0.111737619,0.092337116,0.233929708,0.251086139,0.192985028,0.067516706,0.007055182,null,
sp|P0C0A3|CHMP6_MOUSE,Charged multivesicular body protein 6,1,1,0.180345937,0.143789015,0.051721492,0.112114356,0.171045467,0.151848992,0.074923126,0.114211616,#N/A,
sp|Q9Z1T1|AP3B1_MOUSE,AP-3 complex subunit beta-1,1,1,0.122505501,0.183664283,0.062885672,0.203187679,0.138476496,0.13506576,0.076469113,0.077745496,#N/A,
sp|Q91WK2|EIF3H_MOUSE,Eukaryotic translation initiation factor 3 subunit H,1,1,0,0.056814685,0,0.050731805,0.053614612,0.097061796,0.20467233,0.537104773,COM,
sp|Q9CZN8|QRSL1_MOUSE,Glutamyl-tRNA(Gln) amidotransferase subunit A homolog,1,1,0.03476083,0.05783349,0,0.03166703,0.018969719,0.029828638,0.044616248,0.782324044,#N/A,
sp|Q8BL06|UBP54_MOUSE,Inactive ubiquitin carboxyl-terminal hydrolase 54 (multiple isoforms),1,1,0.046216383,0.059946899,0.025785224,0.062874266,0.085247101,0.128271201,0.414599419,0.177059507,#N/A,
sp|P51791|CLCN3_MOUSE,H(+)/Cl(-) exchange transporter 3 (multiple isoforms),1,1,0.059134631,0.125598748,0.15707047,0.19832721,0.135340561,0.093021525,0.091018284,0.140488571,GOL-END-VES,
sp|Q9Z0H3|SNF5_MOUSE,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily B member 1 (multiple isoforms),1,1,0.052287672,0.042360251,0.019842919,0.078498152,0.109012493,0.372792172,0.254871369,0.070334972,null,
sp|Q9CQL5|RM18_MOUSE,"39S ribosomal protein L18, mitochondrial",1,1,0.082039234,0.060099775,0.024927059,0.097255483,0.298866994,0.263463074,0.101002472,0.07234591,MIT-RIB,
sp|Q3U2I3|F16A2_MOUSE,FTS and Hook-interacting protein (multiple isoforms),1,1,0.076702172,0.09636191,0.02326803,0.085906149,0.071182564,0.085583944,0.111805981,0.449189249,#N/A,
sp|Q9CWL8|CTBL1_MOUSE,Beta-catenin-like protein 1,1,1,0.015843823,0.027024759,0,0.040919959,0.034192214,0.080386205,0.156236515,0.645396526,#N/A,
sp|Q8JZY4|MRRP3_MOUSE,Mitochondrial ribonuclease P protein 3,1,1,0.034918547,0.04474911,0,0.102818686,0.441921234,0.285576898,0.068608673,0.021406853,#N/A,
sp|P06802|ENPP1_MOUSE,Ectonucleotide pyrophosphatase/phosphodiesterase family member 1 (multiple isoforms),1,1,0.092365797,0.351429845,0.095502312,0.333624092,0.103098782,0.023979172,0,0,#N/A,
sp|P26883|FKB1A_MOUSE,Peptidyl-prolyl cis-trans isomerase FKBP1A,1,1,0.054470297,0.073734557,0.026382653,0.052828413,0.026402434,0.022620238,0.020834663,0.722726744,null,
sp|Q9D1B8|DCD2C_MOUSE,Doublecortin domain-containing protein 2C (multiple isoforms),1,1,0.051254781,0.065198141,0.031053526,0.10418993,0.11346463,0.423407023,0.189795871,0.021636099,null,
sp|Q8BH55|THNS1_MOUSE,Threonine synthase-like 1,1,1,0.021582174,0.061370455,0.011095058,0.090103246,0.416003037,0.291146803,0.097932645,0.010766584,#N/A,
sp|P67871|CSK2B_MOUSE,Casein kinase II subunit beta,1,1,0.052516976,0.108578633,0.006370615,0.107980789,0.072861074,0.099646813,0.084395001,0.4676501,#N/A,
sp|Q9CR20|IR3IP_MOUSE,Immediate early response 3-interacting protein 1,1,1,0.028521297,0.108360965,0.052901393,0.307177905,0.250881794,0.206696437,0.045460208,0,ERT,
sp|O35316|SC6A6_MOUSE,Sodium- and chloride-dependent taurine transporter,1,1,0.07147474,0.199730546,0.074334628,0.27667234,0.199872333,0.121839704,0.043318409,0.0127573,#N/A,
sp|Q99L47|F10A1_MOUSE,Hsc70-interacting protein,1,1,0.031885158,0.02208707,0.011249932,0.017631754,0.008440577,0,0,0.908705509,null,
sp|Q9Z2Z6|MCAT_MOUSE,Mitochondrial carnitine/acylcarnitine carrier protein,1,1,0.034080386,0.037999244,0.019146652,0.077230736,0.398832505,0.305212992,0.102242297,0.025255187,MIT,
sp|Q9Z123|SEM4F_MOUSE,Semaphorin-4F,1,1,0.044144746,0.065211585,0.004612478,0.042184393,0.023896112,0.031556679,0.0161666,0.772227407,#N/A,
tr|Q3UEZ2|Q3UEZ2_MOUSE,< No description >,1,1,0.033014817,0.03800775,0.017974349,0.097344658,0.404649325,0.30215254,0.104934033,0.001922527,#N/A,
sp|P09041|PGK2_MOUSE,Phosphoglycerate kinase 2,1,1,0.006284413,0.027709943,0.013829594,0.028907709,0.013388806,0.013536474,0.011407916,0.884935144,null,
tr|Q8BTE5|Q8BTE5_MOUSE,Putative uncharacterized protein,1,1,0.030777251,0.067551067,0.020222881,0.113406028,0.389387096,0.259667771,0.103431787,0.01555612,#N/A,
sp|Q9QY36|NAA10_MOUSE,"N-alpha-acetyltransferase 10, NatA catalytic subunit",1,1,0.068367718,0.061772071,0.03314439,0.095996624,0.123553013,0.147489963,0.342172642,0.127503579,#N/A,
sp|P09671|SODM_MOUSE,"Superoxide dismutase [Mn], mitochondrial",1,1,0.004245307,0.021782922,0.029665162,0.081838792,0.446872369,0.29816068,0.112416232,0.005018536,MIT,
sp|P52196|THTR_MOUSE,Thiosulfate sulfurtransferase,1,1,0.014472017,0.030466606,0.004026457,0.077182145,0.418795389,0.312686208,0.100075563,0.042295615,MIT,
sp|Q8VDF2|UHRF1_MOUSE,E3 ubiquitin-protein ligase UHRF1,1,1,0.043703431,0.060491094,0,0.047268465,0.092275005,0.513204884,0.179170312,0.06388681,NUC,
sp|Q8CFI7|RPB2_MOUSE,DNA-directed RNA polymerase II subunit RPB2,1,1,0.025396759,0.035382266,0.015727977,0.051422397,0.057566038,0.199772544,0.078235621,0.536496399,null,
sp|Q9JKV1|ADRM1_MOUSE,Proteasomal ubiquitin receptor ADRM1,1,1,0.044595478,0.053176584,0.020744897,0.052974173,0.037399091,0.064934321,0.082512736,0.64366272,#N/A,
tr|Q99KD6|Q99KD6_MOUSE,Cox7a2l protein,1,1,0.030523399,0.082435225,0.027182296,0.217341064,0.349503144,0.207800602,0.073085396,0.012128872,#N/A,
tr|A0JP53|A0JP53_MOUSE,Dgkh protein,1,1,0.03735604,0.112236526,0.054646052,0.223165013,0.204907605,0.170713081,0.042620801,0.15435488,#N/A,
sp|Q8K2Y0|RN219_MOUSE,RING finger protein 219 (multiple isoforms),1,1,0.019979148,0.051402418,0.008772754,0.083026629,0.094473628,0.320789919,0.312082477,0.109473028,null,
sp|Q64735|CRRY_MOUSE,Complement regulatory protein Crry (multiple isoforms),1,1,0.206733417,0.273438649,0.055080847,0.197534671,0.104192364,0.06661883,0.075529608,0.020871615,null,
sp|Q5SUE8|ANR40_MOUSE,Ankyrin repeat domain-containing protein 40 (multiple isoforms),1,1,0.065102086,0.061651481,0,0.097646422,0.149366409,0.164017945,0.362345349,0.099870308,#N/A,
sp|Q3UQ84|SYTM_MOUSE,"Threonyl-tRNA synthetase, mitochondrial",1,1,0.02952296,0.044262524,0.007466584,0.092270492,0.423799463,0.33013792,0.063751907,0.00878815,MIT,
tr|Q3U561|Q3U561_MOUSE,Ribosomal protein,1,1,0.049476238,0.072609332,0,0.139480205,0.114525138,0.148060007,0.379629186,0.096219893,MIT-RIB,
sp|Q9JMG1|EDF1_MOUSE,Endothelial differentiation-related factor 1,1,1,0.019327776,0.047532849,0.011327808,0.086048914,0.108155131,0.155196186,0.550746399,0.021664935,#N/A,
sp|Q9D902|T2EB_MOUSE,General transcription factor IIE subunit 2,1,1,0.328085298,0.21921475,0.048454216,0.212061146,0.11123967,0.054227782,0.022498077,0.004219061,#N/A,
sp|Q8VBT0|TMX1_MOUSE,Thioredoxin-related transmembrane protein 1,1,1,0.099635165,0.158744937,0.058539766,0.257721652,0.188900643,0.183143164,0.053314673,0,ERT,
sp|Q9Z2J0|S23A1_MOUSE,Solute carrier family 23 member 1,1,1,0.007368059,0.010718404,0.002137877,0.008729166,0.006808274,0.008373907,0.012417176,0.943447138,#N/A,
sp|Q3THE2|ML12B_MOUSE,Myosin regulatory light chain 12B,1,1,0.027540408,0.03765126,0.025014999,0.120869942,0.207382162,0.323481781,0.116363254,0.141696195,null,
sp|Q9JKV5|SCAM4_MOUSE,Secretory carrier-associated membrane protein 4,1,1,0.102317829,0.113779392,0.066362164,0.123785597,0.08825683,0.128330883,0.207198392,0.169968913,null,
tr|D8L6Y4|D8L6Y4_MOUSE,< No description >,1,1,0.028962035,0.068942564,0.022063906,0.104120436,0.089417929,0.138079319,0.415632356,0.132781455,null,
sp|Q3U410|KLH21_MOUSE,Kelch-like protein 21,1,1,0.101710664,0.288569628,0.11349307,0.301626388,0.131224843,0.063375407,0,0,#N/A,
sp|P54116|STOM_MOUSE,Erythrocyte band 7 integral membrane protein,1,1,0.031252815,0.043383477,0.016237231,0.09921498,0.415400413,0.274267515,0.112794499,0.007449071,PLM-MEL-SKE,
sp|Q9CWX4|RUSD4_MOUSE,RNA pseudouridylate synthase domain-containing protein 4,1,1,0.070337144,0.034890877,0.020715404,0.049668405,0.335291037,0.34730747,0.106540918,0.035248745,MIT,
sp|Q8R035|ICT1_MOUSE,"Peptidyl-tRNA hydrolase ICT1, mitochondrial (multiple isoforms)",1,1,0.045716561,0.059778248,0.032991628,0.099607502,0.355444863,0.283761001,0.106857626,0.015842571,MIT,
sp|Q9DBN5|LONP2_MOUSE,"Lon protease homolog 2, peroxisomal (multiple isoforms)",1,1,0.029597888,0.055874143,0,0.111045556,0.184707723,0.406532959,0.212241731,0,#N/A,
sp|P14211|CALR_MOUSE,Calreticulin,1,1,0.039331108,0.150539112,0.035339878,0.304337278,0.241553132,0.171996742,0.047853404,0.009049346,ERT-ECM-RIB,
sp|Q9CZX7|TM55A_MOUSE,Transmembrane protein 55A,1,1,0.126851188,0.238442135,0.046974532,0.283130917,0.140314314,0.063595681,0.048097346,0.052593886,LYS-END,
tr|D3Z1M3|D3Z1M3_MOUSE,Uncharacterized protein,1,1,0.015677236,0.107820781,0.084943238,0.264208692,0.24464168,0.227450692,0.055257681,0,#N/A,
sp|Q9DBD5|PELP1_MOUSE,"Proline-, glutamic acid- and leucine-rich protein 1",1,1,0.011652309,0.041285041,0.011435015,0.079950099,0.173925362,0.261145917,0.306909148,0.113697108,#N/A,
sp|P53690|MMP14_MOUSE,Matrix metalloproteinase-14,1,1,0.161416379,0.22812301,0.051127246,0.240550725,0.124028695,0.113584112,0.06042934,0.020740493,#N/A,
sp|Q99MS3|MP17L_MOUSE,Mpv17-like protein (multiple isoforms),1,1,0.103711278,0.25506111,0.06664463,0.280923463,0.151030113,0.085037825,0.038982892,0.01860869,#N/A,
sp|P11103|PARP1_MOUSE,Poly [ADP-ribose] polymerase 1 (multiple isoforms),1,1,0.022816842,0.031451921,0,0.055360788,0.095107812,0.558404355,0.181665768,0.055192514,NUC,
sp|P97477|STK6_MOUSE,Serine/threonine-protein kinase 6 (multiple isoforms),1,1,0.093262546,0.095117956,0.02627502,0.111749543,0.114939977,0.1528772,0.270128354,0.135649404,#N/A,
sp|A7L9Z8|AT2C2_MOUSE,Calcium-transporting ATPase type 2C member 2,1,1,0.062484642,0.110664864,0.071349633,0.198333316,0.265712575,0.21791536,0.061767132,0.011772478,#N/A,
sp|Q9JLB2|MPP5_MOUSE,MAGUK p55 subfamily member 5,1,1,0.232199721,0.203056952,0.031757413,0.211741289,0.119891288,0.091834765,0.074973436,0.034545137,#N/A,
sp|Q60751|IGF1R_MOUSE,Insulin-like growth factor 1 receptor,1,1,0.351679678,0.25639692,0.046653953,0.179332693,0.113154493,0.052782263,0,0,#N/A,
sp|O70480|VAMP4_MOUSE,Vesicle-associated membrane protein 4,1,1,0.079400401,0.171430523,0.039324044,0.265114437,0.197652163,0.172203417,0.062879745,0.01199527,#N/A,
sp|Q9D1Q4|DPM3_MOUSE,Dolichol-phosphate mannosyltransferase subunit 3,1,1,0.070453563,0.143937496,0.067252392,0.290804035,0.21427066,0.164379827,0.045143767,0.00375826,ERT,
sp|Q9DCA5|BRX1_MOUSE,Ribosome biogenesis protein BRX1 homolog,1,1,0.049979402,0.063804209,0.016028385,0.087008259,0.076345275,0.121526849,0.407011038,0.178296582,NUC,
sp|Q6P3A8|ODBB_MOUSE,"2-oxoisovalerate dehydrogenase subunit beta, mitochondrial (multiple isoforms)",1,1,0.024384995,0.043551604,0.009997781,0.089038378,0.362523117,0.348348268,0.110942173,0.011213683,MIT,
tr|Q9DAX3|Q9DAX3_MOUSE,Endogenous retroviral sequence 3,1,1,0.016543613,0.066415888,0.020789981,0.094131685,0.077006235,0.171903446,0.360096376,0.193112777,#N/A,
sp|Q8CFZ4|GPC3_MOUSE,Glypican-3,1,1,0.200940485,0.263629393,0.044018831,0.261860529,0.12317899,0.075369536,0.022562759,0.008439478,#N/A,
sp|Q3URE9|LIGO2_MOUSE,Leucine-rich repeat and immunoglobulin-like domain-containing nogo receptor-interacting protein 2,1,1,0.053046646,0.057029545,0,0.110343072,0.374298377,0.251705168,0.118288869,0.035288324,#N/A,
sp|Q9QZL0|RIPK3_MOUSE,Receptor-interacting serine/threonine-protein kinase 3,1,1,0.092885412,0.115622486,0,0.11631336,0.141285249,0.17314874,0.191667295,0.16907746,#N/A,
tr|E0CY44|E0CY44_MOUSE,Uncharacterized protein,1,1,0.017329456,0.022291507,0.010111377,0.072427481,0.083720485,0.236032591,0.511707407,0.046379695,#N/A,
sp|P70408|CAD10_MOUSE,Cadherin-10,1,1,0.198276837,0.269614379,0.064871106,0.22427953,0.12853403,0.057849991,0.030630776,0.025943351,#N/A,
sp|Q810D6|GRWD1_MOUSE,Glutamate-rich WD repeat-containing protein 1,1,1,0.045387885,0.055439776,0.013378686,0.066047428,0.06013713,0.105951257,0.177719986,0.475937851,NUC,
