"Protein Entry Name"	"Accession No."	"Protein Description"	"Peptides"	"PSMs"	113	114	115	116	117	118	119	121	"markers"	"pd.2013"	"pd.validated"
"SSDH_HUMAN"	"P51649"	"Succinate-semialdehyde dehydrogenase, mitochondrial"	1	1	0.101470594	0.123619139	0.073933284	0.086989615	0.144588584	0.37841651	0.082941596	0.008040678	"Mitochondrion"	"Mitochondrion"	"Mitochondrion"
"SSFA2_HUMAN"	"P28290"	"Sperm-specific antigen 2 (multiple isoforms)"	1	1	0.130185222	0.154017397	0.062779017	0.220449991	0.291159539	0.141408835	0	0	"PM"	"PM"	"PM"
"STAR7_HUMAN"	"Q9NQZ5"	"StAR-related lipid transfer protein 7, mitochondrial"	1	1	0.127216327	0.178596326	0.055149083	0.104512387	0.11887649	0.262590821	0	0.153058566	"Mitochondrion"	"Mitochondrion"	"Mitochondrion"
"STIM1_HUMAN"	"Q13586"	"Stromal interaction molecule 1"	1	1	0.090162195	0.204160631	0.051341178	0.168949179	0.321591516	0.163795302	0	0	"unknown"	"unknown"	"unknown"
"STIP1_HUMAN"	"P31948"	"Stress-induced-phosphoprotein 1"	1	1	0.074685648	0.069425638	0.04101845	0.057579112	0.077517624	0.025178194	0.004311467	0.650283867	"unknown"	"unknown"	"unknown"
"STML3_HUMAN"	"Q8TAV4"	"Stomatin-like protein 3"	1	1	0.180301394	0.234399265	0.168743486	0.172144137	0.175797168	0.050927586	0.007215243	0.01047172	"PM"	"PM"	"PM"
"STOM_HUMAN"	"P27105"	"Erythrocyte band 7 integral membrane protein"	1	1	0.209710585	0.270960513	0.058449827	0.209398995	0.206509762	0.044970318	0	0	"unknown"	"PM"	"PM"
"STRN_HUMAN"	"O43815"	"Striatin (multiple isoforms)"	1	1	0.185521999	0.207525969	0.08895392	0.129385876	0.169559456	0.085493558	0.040217861	0.093341361	"PM"	"PM"	"PM"
"STRUM_HUMAN"	"Q12768"	"WASH complex subunit strumpellin"	1	1	0.110969821	0.249668952	0.156329963	0.217440192	0.171796403	0.031177966	0.01169765	0.050919054	"unknown"	"PM"	"PM"
"STT3A_HUMAN"	"P46977"	"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A"	1	1	0.061364324	0.147587865	0.07271303	0.143527125	0.324426538	0.223623985	0.026757132	0	"ER"	"ER"	"ER"
"STT3B_HUMAN"	"Q8TCJ2"	"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3B"	3	3	0.087811279	0.194140363	0.087857024	0.144382535	0.271322926	0.182879378	0.031339079	0.000267415	"ER"	"ER"	"ER"
"STX12_HUMAN"	"Q86Y82"	"Syntaxin-12"	1	1	0.061453473	0.215322259	0.187111984	0.232652504	0.261840118	0.041619662	0	0	"unknown"	"Phenotype 3"	"unknown"
"STX16_HUMAN"	"O14662"	"Syntaxin-16 (multiple isoforms)"	1	1	0.182855224	0.241486562	0.088122176	0.251323562	0.210185673	0.026026803	0	0	"Golgi"	"Golgi"	"Golgi"
"STX3_HUMAN"	"Q13277"	"Syntaxin-3 (multiple isoforms)"	1	1	0.309696065	0.265039677	0.08880945	0.150124012	0.138354635	0.032730963	0	0.015245198	"PM"	"PM"	"PM"
"STX4_HUMAN"	"Q12846"	"Syntaxin-4"	1	1	0.270906871	0.217311049	0.06229177	0.148164889	0.196698631	0.074427332	0.010383505	0.019815954	"unknown"	"PM"	"PM"
"STX5_HUMAN"	"Q13190"	"Syntaxin-5 (multiple isoforms)"	2	2	0.168613746	0.166417702	0.10378939	0.172643312	0.240213098	0.091722236	0.023977031	0.032623485	"unknown"	"unknown"	"unknown"
"STX6_HUMAN"	"O43752"	"Syntaxin-6"	2	2	0.146492225	0.211233751	0.170753306	0.20929774	0.185016157	0.055428487	0.011168781	0.010609553	"unknown"	"PM"	"PM"
"STXB3_HUMAN"	"O00186"	"Syntaxin-binding protein 3"	2	2	0.281762152	0.219594892	0.132310576	0.141175446	0.162194067	0.053438476	0.004486583	0.005037808	"unknown"	"PM"	"PM"
"SUCB1_HUMAN"	"Q9P2R7"	"Succinyl-CoA ligase [ADP-forming] subunit beta, mitochondrial (multiple isoforms)"	1	1	0.128748336	0.193083041	0.034681858	0.052882961	0.162156996	0.381567544	0.046879264	0	"Mitochondrion"	"Mitochondrion"	"Mitochondrion"
"SUMF2_HUMAN"	"Q8NBJ7"	"Sulfatase-modifying factor 2 (multiple isoforms)"	3	3	0.134535025	0.138986532	0.080886361	0.147001523	0.230485518	0.12731923	0.095801657	0.044984153	"ER"	"ER"	"ER"
"SURF4_HUMAN"	"O15260"	"Surfeit locus protein 4 (multiple isoforms)"	1	1	0.123007917	0.177978092	0.069478054	0.181578815	0.309134197	0.120636179	0.018186745	0	"unknown"	"unknown"	"unknown"
"SVEP1_HUMAN"	"Q4LDE5"	"Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1 (multiple isoforms)"	1	1	0.142999904	0.18866838	0.078384153	0.151197382	0.223896886	0.153771002	0.025081813	0.036000482	"unknown"	"ER"	"ER"
"SYAC_HUMAN"	"P49588"	"Alanyl-tRNA synthetase, cytoplasmic"	1	1	0.119728783	0.112032734	0.047739978	0.070288691	0.051628426	0.022280249	0.004446587	0.571854552	"unknown"	"Phenotype 1"	"Cytosol"
"SYAM_HUMAN"	"Q5JTZ9"	"Alanyl-tRNA synthetase, mitochondrial"	3	3	0.112225247	0.137837217	0.048515504	0.091164224	0.165070891	0.387127186	0.048268841	0.009790889	"Mitochondrion"	"Mitochondrion"	"Mitochondrion"
"SYCM_HUMAN"	"Q9HA77"	"Probable cysteinyl-tRNA synthetase, mitochondrial"	1	1	0.129316055	0.135298212	0.052811293	0.092047336	0.160077168	0.367639963	0.062809972	0	"unknown"	"Mitochondrion"	"Mitochondrion"
"SYDC_HUMAN"	"P14868"	"Aspartyl-tRNA synthetase, cytoplasmic"	3	3	0.055629081	0.103165693	0.026951253	0.071960683	0.080632385	0.044129452	0.01523211	0.602299343	"unknown"	"Phenotype 8"	"Cytosol"
"SYDM_HUMAN"	"Q6PI48"	"Aspartyl-tRNA synthetase, mitochondrial"	1	1	0.123359438	0.136934801	0.039190489	0.083838103	0.152776691	0.410835584	0.048265749	0.004799146	"unknown"	"Mitochondrion"	"Mitochondrion"
"SYEP_HUMAN"	"P07814"	"Bifunctional aminoacyl-tRNA synthetase"	3	3	0.117528669	0.112510309	0.033557488	0.08167098	0.089472921	0.051536134	0.00737328	0.506350219	"unknown"	"Phenotype 1"	"Cytosol"
"SYFA_HUMAN"	"Q9Y285"	"Phenylalanyl-tRNA synthetase alpha chain"	1	1	0.273812972	0.229367588	0.122913161	0.153354533	0.109015583	0	0	0.111536162	"unknown"	"PM"	"PM"
"SYFB_HUMAN"	"Q9NSD9"	"Phenylalanyl-tRNA synthetase beta chain"	2	2	0.126111648	0.206277155	0	0.144613264	0.200880309	0.083380494	0	0.238737131	"unknown"	"PM"	"PM"
"SYG_HUMAN"	"P41250"	"Glycyl-tRNA synthetase"	1	1	0.094135818	0.109325409	0	0.100829876	0.041069979	0.065176892	0	0.589462025	"unknown"	"Phenotype 1"	"unknown"
"SYIC_HUMAN"	"P41252"	"Isoleucyl-tRNA synthetase, cytoplasmic"	1	1	0.082683334	0.116207338	0.063868366	0.082295291	0.105441873	0.119028324	0.029801142	0.400674332	"unknown"	"unknown"	"unknown"
"SYIM_HUMAN"	"Q9NSE4"	"Isoleucyl-tRNA synthetase, mitochondrial"	3	3	0.132154408	0.174788515	0.019297505	0.093390441	0.169349493	0.380012175	0.016806404	0.014201059	"Mitochondrion"	"Mitochondrion"	"Mitochondrion"
"SYJ2B_HUMAN"	"P57105"	"Synaptojanin-2-binding protein"	2	2	0.138645132	0.150470367	0.03497761	0.107541932	0.198328843	0.316858026	0.04160197	0.011576119	"Mitochondrion"	"Mitochondrion"	"Mitochondrion"
"SYK_HUMAN"	"Q15046"	"Lysyl-tRNA synthetase (multiple isoforms)"	1	1	0.108707772	0.108467071	0.036513102	0.069092593	0.084325321	0.114525393	0.016675895	0.461692853	"unknown"	"unknown"	"unknown"
"SYMC_HUMAN"	"P56192"	"Methionyl-tRNA synthetase, cytoplasmic"	2	2	0.10664955	0.101243848	0.042000911	0.083296938	0.092192646	0.045155578	0.013528641	0.515931887	"unknown"	"unknown"	"unknown"
"SYNE2_HUMAN"	"Q8WXH0"	"Nesprin-2 (multiple isoforms)"	1	1	0.091656524	0.137718509	0.108392977	0.164832868	0.161013491	0.157438843	0.099114244	0.079832545	"unknown"	"Mitochondrion"	"Mitochondrion"
"SYQ_HUMAN"	"P47897"	"Glutaminyl-tRNA synthetase"	1	1	0.068147528	0.069031768	0.057371252	0.066709804	0.088855851	0.050148504	0.060800184	0.538935108	"unknown"	"unknown"	"unknown"
"SYSC_HUMAN"	"P49591"	"Seryl-tRNA synthetase, cytoplasmic"	2	2	0.094350964	0.087605784	0.033991586	0.063466427	0.048141127	0.01250589	0.004769363	0.655168859	"unknown"	"Phenotype 1"	"Cytosol"
"SYTC_HUMAN"	"P26639"	"Threonyl-tRNA synthetase, cytoplasmic"	3	3	0.132865745	0.109298145	0.033758304	0.084479856	0.083347167	0.025042035	0.000149	0.531059748	"unknown"	"Phenotype 1"	"Cytosol"
"SYTM_HUMAN"	"Q9BW92"	"Threonyl-tRNA synthetase, mitochondrial"	2	2	0.119225016	0.133966762	0.05580968	0.084954672	0.154572013	0.368770158	0.070104825	0.012596873	"Mitochondrion"	"Mitochondrion"	"Mitochondrion"
"SYVN1_HUMAN"	"Q86TM6"	"E3 ubiquitin-protein ligase synoviolin (multiple isoforms)"	1	1	0.167770674	0.214820409	0.05788441	0.142762315	0.292407211	0.124354981	0	0	"unknown"	"unknown"	"unknown"
"SYWC_HUMAN"	"P23381"	"Tryptophanyl-tRNA synthetase, cytoplasmic (multiple isoforms)"	1	1	0.060669956	0.053046451	0.040304652	0.044408335	0.051327373	0.030404269	0.013965845	0.70587312	"unknown"	"Phenotype 2"	"Cytosol"
"SYYC_HUMAN"	"P54577"	"Tyrosyl-tRNA synthetase, cytoplasmic"	1	1	0.164898109	0.13920365	0.039372754	0.078811089	0.071809167	0.018306285	0.010212418	0.477386528	"unknown"	"Phenotype 1"	"Cytosol"
"SYYM_HUMAN"	"Q9Y2Z4"	"Tyrosyl-tRNA synthetase, mitochondrial"	2	2	0.092688762	0.14572698	0.039120694	0.092991412	0.150196058	0.355319127	0.093545591	0.030411376	"Mitochondrion"	"Mitochondrion"	"Mitochondrion"
"T126A_HUMAN"	"Q9H061"	"Transmembrane protein 126A"	1	1	0.072241563	0.125052984	0.072161571	0.070817116	0.162475915	0.40114435	0.096106501	0	"Mitochondrion"	"Mitochondrion"	"Mitochondrion"
"TAGL2_HUMAN"	"P37802"	"Transgelin-2"	3	3	0.181345216	0.154029524	0.041106547	0.113948807	0.107864828	0.02456653	0.006320812	0.370817737	"PM"	"PM"	"PM"
"TAOK1_HUMAN"	"Q7L7X3"	"Serine/threonine-protein kinase TAO1 (multiple isoforms)"	1	1	0.159401983	0.230509024	0.1158595	0.178318211	0.192618297	0.095368911	0.013776169	0.014147904	"unknown"	"unknown"	"unknown"
"TAOK2_HUMAN"	"Q9UL54"	"Serine/threonine-protein kinase TAO2 (multiple isoforms)"	1	1	0.173902906	0.215454981	0.126129806	0.155528778	0.219051238	0.086335219	0.023597072	0	"unknown"	"unknown"	"unknown"
"TATD1_HUMAN"	"Q6P1N9"	"Putative deoxyribonuclease TATDN1 (multiple isoforms)"	1	1	0.199056014	0.194845024	0	0.198895776	0.161870261	0.122750281	0	0.122582644	"unknown"	"PM"	"PM"
"TB10A_HUMAN"	"Q9BXI6"	"TBC1 domain family member 10A"	1	1	0.226124414	0.213982007	0.13537255	0.179285354	0.170040105	0.033210731	0	0.04198484	"unknown"	"PM"	"PM"
"TBB4_HUMAN"	"P04350"	"Tubulin beta-4 chain"	1	1	0.087751667	0.079937454	0.066047086	0.083780344	0.080786196	0	0	0.601697252	"unknown"	"Phenotype 1"	"Cytosol.Nucleus"
"TBC15_HUMAN"	"Q8TC07"	"TBC1 domain family member 15 (multiple isoforms)"	1	1	0.093973881	0.07922284	0.028434033	0.049345401	0.061375723	0.027332117	0.006073111	0.654242894	"unknown"	"Phenotype 1"	"Cytoskeleton"
"TBCA_HUMAN"	"O75347"	"Tubulin-specific chaperone A"	2	2	0.10456876	0.082290316	0.039937445	0.063092065	0.041419946	0.021225699	0	0.647465768	"unknown"	"Phenotype 1"	"Cytoskeleton"
"TBCD8_HUMAN"	"O95759"	"TBC1 domain family member 8 (multiple isoforms)"	1	1	0.117219048	0.199460299	0.069831032	0.151204157	0.274778019	0.167747046	0.019760399	0	"unknown"	"unknown"	"unknown"
"TBCE_HUMAN"	"Q15813"	"Tubulin-specific chaperone E"	1	1	0.107439388	0.105397446	0.042843826	0.087615696	0.05466378	0.033712148	0	0.568327716	"unknown"	"Phenotype 1"	"Cytoskeleton"
"TBL2_HUMAN"	"Q9Y4P3"	"Transducin beta-like protein 2"	1	1	0.105361473	0.151137211	0.069698527	0.143434463	0.227665942	0.18436235	0.022006781	0.096333252	"unknown"	"Mitochondrion"	"Mitochondrion"
"TBX1_HUMAN"	"O43435"	"T-box transcription factor TBX1 (multiple isoforms)"	1	1	0.097061085	0.255725005	0.189502438	0.260748247	0.149843769	0.047119456	0	0	"unknown"	"Golgi"	"Golgi"
"TCOF_HUMAN"	"Q13428"	"Treacle protein (multiple isoforms)"	1	1	0.265947481	0.278458303	0.151756187	0.134478998	0.104763349	0.041231776	0	0.023363905	"unknown"	"PM"	"PM"
"TCP4_HUMAN"	"P53999"	"Activated RNA polymerase II transcriptional coactivator p15"	1	1	0	0.085466408	0.038045128	0.062208931	0.081555675	0.084043403	0.095112781	0.553567674	"unknown"	"Phenotype 6"	"Nucleus"
"TCPA_HUMAN"	"P17987"	"T-complex protein 1 subunit alpha"	4	4	0.173524063	0.14689089	0.058659351	0.09542727	0.090242835	0.028992914	0.006466278	0.3997964	"unknown"	"Phenotype 1"	"unknown"
"TCPB_HUMAN"	"P78371"	"T-complex protein 1 subunit beta"	2	2	0.165863448	0.131150331	0.027253257	0.086931683	0.079341248	0.034660542	0.007883841	0.466915649	"unknown"	"Phenotype 1"	"unknown"
"TCPD_HUMAN"	"P50991"	"T-complex protein 1 subunit delta"	2	2	0.168217793	0.168508482	0.041843397	0.096543298	0.118489293	0.053827696	0.012629294	0.339940747	"unknown"	"unknown"	"unknown"
"TCPE_HUMAN"	"P48643"	"T-complex protein 1 subunit epsilon"	3	3	0.171884292	0.128130656	0.05144799	0.09039642	0.083321941	0.034173211	0.007655841	0.43298965	"unknown"	"Phenotype 1"	"unknown"
"TCPG_HUMAN"	"P49368"	"T-complex protein 1 subunit gamma"	7	7	0.148611636	0.116311505	0.044491545	0.097014138	0.108878795	0.042838735	0.019100516	0.42275313	"unknown"	"unknown"	"unknown"
"TCPH_HUMAN"	"Q99832"	"T-complex protein 1 subunit eta"	1	1	0.133573374	0.135291736	0.079873605	0.085098431	0.113719456	0.046636932	0.030007599	0.375798867	"unknown"	"unknown"	"unknown"
"TCPQ_HUMAN"	"P50990"	"T-complex protein 1 subunit theta"	6	6	0.128942674	0.140648305	0.057933525	0.072933768	0.081749523	0.027752826	0.010956869	0.47908251	"unknown"	"Phenotype 1"	"unknown"
"TCPZ_HUMAN"	"P40227"	"T-complex protein 1 subunit zeta"	1	1	0.08127413	0.081269084	0.033863163	0.07940513	0.10778433	0.052640885	0.025610985	0.538152292	"unknown"	"unknown"	"unknown"
"TCRG1_HUMAN"	"O14776"	"Transcription elongation regulator 1 (multiple isoforms)"	4	4	0.280788788	0.30811236	0.053590339	0.15566284	0.100189929	0.036471203	0.012131885	0.053052656	"unknown"	"PM"	"PM"
"TDIF2_HUMAN"	"Q5QJE6"	"Deoxynucleotidyltransferase terminal-interacting protein 2"	1	1	0.177829661	0.130196831	0.064344552	0.11549534	0.218228021	0.117101286	0	0.176804309	"unknown"	"unknown"	"unknown"
"TEBP_HUMAN"	"Q15185"	"Prostaglandin E synthase 3"	1	1	0.136725503	0.119014188	0.039429214	0.054121875	0.056196054	0	0	0.594513166	"unknown"	"Phenotype 1"	"Cytosol"
"TECR_HUMAN"	"Q9NZ01"	"Trans-2,3-enoyl-CoA reductase (multiple isoforms)"	4	4	0.149542338	0.200203636	0.057870673	0.16114026	0.259251501	0.137704066	0.030088315	0.004199211	"ER"	"ER"	"ER"
"TECT3_HUMAN"	"Q6NUS6"	"Tectonic-3 (multiple isoforms)"	1	1	0.218813186	0.216515106	0.049922113	0.164326267	0.22774823	0.104882463	0.010510821	0.007281813	"unknown"	"unknown"	"unknown"
"TERA_HUMAN"	"P55072"	"Transitional endoplasmic reticulum ATPase"	3	3	0.147063851	0.11901256	0.057125135	0.112091246	0.134945973	0.044532393	0.014094497	0.371134345	"unknown"	"unknown"	"unknown"
"TFG_HUMAN"	"Q92734"	"Protein TFG"	1	1	0.121945761	0.111123177	0.071153429	0.0688761	0.050693597	0.017452861	0.010594335	0.54816074	"unknown"	"Phenotype 1"	"Cytosol"
"TFR1_HUMAN"	"P02786"	"Transferrin receptor protein 1"	2	2	0.188199742	0.260970553	0.207846784	0.195269699	0.10373145	0.026414098	0.009776429	0.007791246	"unknown"	"PM"	"PM"
"THIK_HUMAN"	"P09110"	"3-ketoacyl-CoA thiolase, peroxisomal"	1	1	0.070724729	0.135867889	0.063303413	0.140547528	0.242616622	0.254585688	0.092354131	0	"unknown"	"Phenotype 7"	"Peroxisome"
"THIL_HUMAN"	"P24752"	"Acetyl-CoA acetyltransferase, mitochondrial"	2	2	0.154972372	0.14938657	0.06736486	0.098814576	0.160386248	0.275364172	0.04448859	0.049222612	"Mitochondrion"	"Mitochondrion"	"Mitochondrion"
"THOP1_HUMAN"	"P52888"	"Thimet oligopeptidase"	1	1	0.148468606	0.120422406	0.068182947	0.084532159	0.062681997	0.06719049	0	0.448521396	"unknown"	"Phenotype 1"	"Cytosol.Nucleus"
"THTM_HUMAN"	"P25325"	"3-mercaptopyruvate sulfurtransferase"	1	1	0.080434121	0.220609078	0	0.187991095	0.218860209	0.179322928	0	0.112782569	"unknown"	"Mitochondrion"	"Mitochondrion"
"THTR_HUMAN"	"Q16762"	"Thiosulfate sulfurtransferase"	1	1	0.159701385	0.175217498	0.033394206	0.093718731	0.181498032	0.338690319	0.017779829	0	"unknown"	"Mitochondrion"	"Mitochondrion"
"TI17B_HUMAN"	"O60830"	"Mitochondrial import inner membrane translocase subunit Tim17-B"	1	1	0.102361769	0.135986618	0.050143623	0.101239835	0.190529931	0.365042403	0.033337521	0.021358299	"unknown"	"Mitochondrion"	"Mitochondrion"
"TIF1B_HUMAN"	"Q13263"	"Transcription intermediary factor 1-beta (multiple isoforms)"	2	2	0.039601351	0.040074875	0.016876973	0.031025598	0.037969259	0.023878386	0.020781912	0.789791647	"unknown"	"Phenotype 2"	"Nucleus"
"TIM10_HUMAN"	"P62072"	"Mitochondrial import inner membrane translocase subunit Tim10"	1	1	0.130217925	0.093550463	0	0.069757767	0.205609892	0.423370533	0.077493419	0	"Mitochondrion"	"Mitochondrion"	"Mitochondrion"
"TIM13_HUMAN"	"Q9Y5L4"	"Mitochondrial import inner membrane translocase subunit Tim13"	1	1	0.126395975	0.285447593	0.029053052	0.134597068	0.188843085	0.213627464	0.022035762	0	"Mitochondrion"	"Mitochondrion"	"Mitochondrion"
"TIM16_HUMAN"	"Q9Y3D7"	"Mitochondrial import inner membrane translocase subunit TIM16"	1	1	0.092358013	0.175501858	0.072032077	0.069532946	0.260192432	0.330382675	0	0	"Mitochondrion"	"Mitochondrion"	"Mitochondrion"
"TIM44_HUMAN"	"O43615"	"Mitochondrial import inner membrane translocase subunit TIM44"	2	2	0.062825079	0.106526047	0.057640348	0.076903432	0.167242929	0.449642532	0.079076369	0.000143263	"Mitochondrion"	"Mitochondrion"	"Mitochondrion"
"TIM50_HUMAN"	"Q3ZCQ8"	"Mitochondrial import inner membrane translocase subunit TIM50 (multiple isoforms)"	2	2	0.05341396	0.104891065	0.033268645	0.071509883	0.167724729	0.516969792	0.044530387	0.007691538	"unknown"	"Mitochondrion"	"Mitochondrion"
"TIM8A_HUMAN"	"O60220"	"Mitochondrial import inner membrane translocase subunit Tim8 A"	1	1	0.202344396	0.162002764	0.084803843	0.093590371	0.15406636	0.303192266	0	0	"Mitochondrion"	"Mitochondrion"	"Mitochondrion"
"TIM8B_HUMAN"	"Q9Y5J9"	"Mitochondrial import inner membrane translocase subunit Tim8 B"	2	2	0.148326558	0.235485309	0.018732241	0.130467738	0.16077741	0.268816283	0.026980999	0.010413462	"Mitochondrion"	"Mitochondrion"	"Mitochondrion"
"TIM9_HUMAN"	"Q9Y5J7"	"Mitochondrial import inner membrane translocase subunit Tim9"	1	1	0.124080459	0.11917234	0.068143094	0.085307134	0.169063318	0.381149749	0.053083907	0	"Mitochondrion"	"Mitochondrion"	"Mitochondrion"
"TITIN_HUMAN"	"Q8WZ42"	"Titin (multiple isoforms)"	1	1	0.231854337	0.256790375	0.062437119	0.163456987	0.175835888	0.046187807	0	0.063437486	"unknown"	"PM"	"PM"
"TKT_HUMAN"	"P29401"	"Transketolase"	1	1	0.087331159	0.074301527	0.033526342	0.045329519	0.065934029	0.0388029	0.019353753	0.635420772	"unknown"	"unknown"	"unknown"
"TLN1_HUMAN"	"Q9Y490"	"Talin-1"	5	5	0.208088019	0.180901108	0.044196409	0.119015832	0.161727884	0.059074678	0.013684319	0.213311751	"unknown"	"PM"	"PM"
"TM131_HUMAN"	"Q92545"	"Transmembrane protein 131"	1	1	0.145551146	0.166285208	0.058686878	0.17355913	0.272081376	0.155948137	0.025079802	0.002808323	"unknown"	"ER"	"ER"
"TM214_HUMAN"	"Q6NUQ4"	"Transmembrane protein 214 (multiple isoforms)"	1	1	0.123467311	0.20914621	0.046399853	0.148934929	0.267810398	0.177972594	0.02068959	0.005579116	"unknown"	"ER"	"ER"
"TM41A_HUMAN"	"Q96HV5"	"Transmembrane protein 41A"	1	1	0.052687331	0.154312319	0.08178889	0.136515661	0.298367814	0.194839036	0.043915169	0.03757378	"unknown"	"ER"	"ER"
"TM63B_HUMAN"	"Q5T3F8"	"Transmembrane protein 63B (multiple isoforms)"	1	1	0.169282956	0.244082242	0.122545448	0.227086146	0.182426287	0.049902895	0	0.004674025	"unknown"	"PM"	"PM"
"TM87A_HUMAN"	"Q8NBN3"	"Transmembrane protein 87A (multiple isoforms)"	1	1	0.103824333	0.260122091	0.141205061	0.2485503	0.1239114	0.122386815	0	0	"unknown"	"PM"	"PM"
"TM9S1_HUMAN"	"O15321"	"Transmembrane 9 superfamily member 1"	2	2	0.151965731	0.165056395	0.06043279	0.243241488	0.254920163	0.095269186	0.029114247	0	"unknown"	"unknown"	"unknown"
"TMCO1_HUMAN"	"Q9UM00"	"Transmembrane and coiled-coil domain-containing protein 1 (multiple isoforms)"	1	1	0.142087374	0.213070678	0.03441148	0.164932072	0.28638216	0.137542539	0.012709123	0.008864574	"unknown"	"unknown"	"unknown"
"TMED1_HUMAN"	"Q13445"	"Transmembrane emp24 domain-containing protein 1"	1	1	0.166837827	0.193261253	0.047087805	0.221644865	0.285486969	0.085681281	0	0	"PM"	"PM"	"PM"
"TMED2_HUMAN"	"Q15363"	"Transmembrane emp24 domain-containing protein 2"	3	3	0.176176214	0.1870573	0.036496545	0.167867256	0.306604656	0.107790298	0.012824164	0.005183568	"unknown"	"unknown"	"unknown"
"TMED5_HUMAN"	"Q9Y3A6"	"Transmembrane emp24 domain-containing protein 5"	2	2	0.141701432	0.169295456	0.077674967	0.178351172	0.27324783	0.10192578	0.019286059	0.038517304	"unknown"	"unknown"	"unknown"
"TMED7_HUMAN"	"Q9Y3B3"	"Transmembrane emp24 domain-containing protein 7"	1	1	0.152690511	0.132232859	0.142402221	0.142743177	0.251196469	0.104714964	0.049071636	0.024948164	"ER"	"ER"	"ER"
"TMED9_HUMAN"	"Q9BVK6"	"Transmembrane emp24 domain-containing protein 9"	1	1	0.162304905	0.191358999	0.049883135	0.196168005	0.299958165	0.089450125	0.010876666	0	"unknown"	"unknown"	"unknown"
"TMM33_HUMAN"	"P57088"	"Transmembrane protein 33"	3	3	0.122257153	0.159205939	0.099685838	0.161687974	0.281535712	0.139763236	0.035864148	0	"unknown"	"unknown"	"unknown"
"TMM43_HUMAN"	"Q9BTV4"	"Transmembrane protein 43"	2	2	0.107838094	0.190526943	0.049863923	0.179849606	0.27851192	0.149872337	0.021497779	0.022039398	"unknown"	"unknown"	"unknown"
"TMM85_HUMAN"	"Q5J8M3"	"Transmembrane protein 85 (multiple isoforms)"	1	1	0.115163678	0.113810116	0.082110627	0.168731464	0.278479997	0.241704117	0	0	"unknown"	"ER"	"ER"
"TMM97_HUMAN"	"Q5BJF2"	"Transmembrane protein 97"	1	1	0.072543393	0.214810813	0.140470862	0.13912156	0.236108211	0.14032337	0.056621791	0	"unknown"	"unknown"	"unknown"
"TMOD4_HUMAN"	"Q9NZQ9"	"Tropomodulin-4"	1	1	0.11386644	0.280918979	0.056330297	0.141472109	0.309233414	0.098178762	0	0	"unknown"	"Golgi"	"Golgi"
"TMUB1_HUMAN"	"Q9BVT8"	"Transmembrane and ubiquitin-like domain-containing protein 1"	1	1	0	0.146281614	0.176221255	0.086872889	0.357134269	0.09461993	0.138870043	0	"unknown"	"Phenotype 7"	"unknown"
"TMX1_HUMAN"	"Q9H3N1"	"Thioredoxin-related transmembrane protein 1"	2	2	0.064005312	0.167046902	0.099906973	0.135628883	0.306672239	0.199788117	0.026951575	0	"ER"	"ER"	"ER"
"TMX3_HUMAN"	"Q96JJ7"	"Protein disulfide-isomerase TMX3 (multiple isoforms)"	1	1	0.132779864	0.173740681	0.082560433	0.156682743	0.244824621	0.15800289	0.051408767	0	"ER"	"ER"	"ER"
