Protein.ID,TAIR.annotation,Gene.name,Gene.family,markers,Localization.assigned.by.the.Naive.Bayesian.classifier_start.below.threshold.,Average.Posterior.Probability,Known.Predicted.function,Refered.to.in.discussion.or.figures,Previous.high.confidence.localizations.see.Supplementary.references.,Proteins.with.one.TMD.used.in.the.TMD.analysis,TMD.Span.start,TMD.Span.end,Orientation.of.the.TMD,Number.of.four.plex.labelings.in.which.the.protein.is.observed,LOPIT1A_114,LOPIT1A_115,LOPIT1A_116,LOPIT1A_117,LOPIT1B_114,LOPIT1B_115,LOPIT1B_116,LOPIT1B_117,LOPIT2A_114,LOPIT2A_115,LOPIT2A_116,LOPIT2A_117,LOPIT2B_114,LOPIT2B_115,LOPIT2B_116,LOPIT2B_117,LOPIT3A_114,LOPIT3A_115,LOPIT3A_116,LOPIT3A_117,LOPIT3B_114,LOPIT3B_115,LOPIT3B_116,LOPIT3B_117,LOPIT4A_114,LOPIT4A_115,LOPIT4A_116,LOPIT4A_117,LOPIT4B_114,LOPIT4B_115,LOPIT4B_116,LOPIT4B_117
AT5G02450,"Ribosomal protein L36e family protein; FUNCTIONS IN: structural constituent of ribosome; INVOLVED IN: translation; LOCATED IN: ribosome, cytosolic large ribosomal subunit, plasma membrane; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Ribosomal protein L36e (InterPro:IPR000509); BEST Arabidopsis thaliana protein match is: Ribosomal protein L36e family protein (TAIR:AT3G53740.4); Has 754 Blast hits to 753 proteins in 262 species: Archae - 0; Bacteria - 0; Metazoa - 355; Fungi - 139; Plants - 140; Viruses - 0; Other Eukaryotes - 120 (source: NCBI BLink).",RPL36C,"Ribosomal protein L36e",Other,Other,1,,,Ribosome,,NA,NA,,4,0.2466666667,0.288,0.2053333333,0.2596666667,0.3636,0.2012,0.2042,0.2314,0.3233333333,0.2053333333,0.2073333333,0.2643333333,0.2708571429,0.2097142857,0.2225714286,0.297,0.3014804968,0.2030118553,0.2116139312,0.2839280417,0.2000838266,0.2541556398,0.2863352887,0.2594369385,0.2611215351,0.2155816323,0.2526353106,0.2706779907,0.3285506544,0.1742890452,0.2418827135,0.255270498
AT3G61070,"member of the peroxin11 (PEX11) gene family, integral to peroxisome membrane, controls peroxisome proliferation.",PEX11E,PEX11,Other,Other,1,,,"Peroxisome GFP (Lingard et al., 2006)",,NA,NA,,5,0.107,0.204,0.2845,0.4045,0.2582476575,0.1611601637,0.2602235625,0.3203787135,0.3375,0.189,0.229,0.2445,0.276,0.1766,0.2108,0.3366,0.230670556,0.1698217657,0.2337038294,0.3657830758,0.1344498129,0.3116170493,0.2130184277,0.340842783,0.151,0.224,0.2776666667,0.3473333333,0.1554,0.2112,0.3332,0.3006
AT1G54000,"GDSL-like Lipase/Acylhydrolase superfamily protein; FUNCTIONS IN: lipase activity, hydrolase activity, acting on ester bonds, carboxylesterase activity; INVOLVED IN: lipid metabolic process; LOCATED IN: vacuolar membrane, plasma membrane, vacuole, plant-type cell wall, plant-type vacuole; EXPRESSED IN: stem, cultured cell, callus; EXPRESSED DURING: seedling growth; CONTAINS InterPro DOMAIN/s: Lipase, GDSL (InterPro:IPR001087); BEST Arabidopsis thaliana protein match is: GDSL-like Lipase/Acylhydrolase superfamily protein (TAIR:AT1G54010.1); Has 3190 Blast hits to 3160 proteins in 155 species: Archae - 0; Bacteria - 224; Metazoa - 0; Fungi - 4; Plants - 2945; Viruses - 0; Other Eukaryotes - 17 (source: NCBI BLink).",,"GDSL-like Lipase/Acylhydrolase",,Other,1,,,"Vacuole LOPIT (Dunkley et al., 2006)",,NA,NA,,8,0.371,0.20275,0.22375,0.2025,0.3716428571,0.1683571429,0.2275,0.2325714286,0.4147142857,0.1712857143,0.2097142857,0.2041428571,0.352,0.160375,0.24025,0.2475,0.4019411765,0.1658823529,0.1978235294,0.2345294118,0.18125,0.2809166667,0.2811666667,0.2565833333,0.2532,0.2171333333,0.2565333333,0.2730666667,0.3873333333,0.1601666667,0.23275,0.2200833333
AT3G25520,"Encodes ribosomal protein L5 that binds to 5S ribosomal RNA and in involved in its export from the nucleus to the cytoplasm. Identified in a screen for enhancers of as1. as1/pgy double mutants show defects in leaf vascular patterning and adaxial cell fate. Double mutant analysis indicates pgy genes function in the same pathway as REV, KAN1 and KAN2.",ATL5,"Ribosomal protein L18P",Other,Other,1,,,Ribosome,,NA,NA,,4,0.0935,0.2465,0.2955,0.364,0.22875,0.17975,0.23975,0.352,0.1448167503,0.1822275747,0.2509703862,0.4220069606,0.1454325304,0.1788907224,0.2687883378,0.4068753398,0.2434,0.163,0.22,0.3734,0.1551009399,0.2761393807,0.2514527756,0.3173298903,0.235,0.188,0.26,0.317,0.254333644,0.1718028677,0.2712277532,0.3026136696
AT3G11930,"Adenine nucleotide alpha hydrolases-like superfamily protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: response to stress; LOCATED IN: cellular_component unknown; EXPRESSED IN: 18 plant structures; EXPRESSED DURING: 9 growth stages; CONTAINS InterPro DOMAIN/s: UspA (InterPro:IPR006016), Rossmann-like alpha/beta/alpha sandwich fold (InterPro:IPR014729), Universal stress protein A (InterPro:IPR006015); BEST Arabidopsis thaliana protein match is: Adenine nucleotide alpha hydrolases-like superfamily protein (TAIR:AT3G58450.1); Has 1302 Blast hits to 1300 proteins in 219 species: Archae - 85; Bacteria - 399; Metazoa - 112; Fungi - 0; Plants - 685; Viruses - 0; Other Eukaryotes - 21 (source: NCBI BLink).",,USP,,Other,1,,,,,NA,NA,,6,0.403,0.213,0.197,0.187,0.377,0.187,0.1975,0.2385,0.3291294988,0.2017942762,0.223448972,0.2456053089,0.3185699249,0.1988976938,0.2381569814,0.2443988978,0.218,0.207,0.269,0.306,0.192,0.269,0.2785,0.2605,0.203,0.22925,0.27525,0.29225,0.2205,0.2165,0.2825,0.281
AT2G19730,"Ribosomal L28e protein family; FUNCTIONS IN: structural constituent of ribosome; INVOLVED IN: translation, ribosome biogenesis; LOCATED IN: in 6 components; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 14 growth stages; CONTAINS InterPro DOMAIN/s: Ribosomal protein L28e (InterPro:IPR002672); BEST Arabidopsis thaliana protein match is: Ribosomal L28e protein family (TAIR:AT4G29410.2); Has 531 Blast hits to 531 proteins in 211 species: Archae - 0; Bacteria - 0; Metazoa - 280; Fungi - 94; Plants - 107; Viruses - 0; Other Eukaryotes - 50 (source: NCBI BLink).",RPL28A,"Ribosomal protein L28e",Other,Other,1,,,Ribosome,,NA,NA,,4,0.3539290264,0.2460997635,0.1710508639,0.2289506753,0.4250011179,0.1845224495,0.1695902689,0.2209577189,0.3686006933,0.1973743081,0.1825056126,0.2515295057,0.3464100837,0.188717537,0.1968610059,0.2679564208,0.39875,0.1521666667,0.1830833333,0.2660833333,0.2605,0.24775,0.289,0.203,0.2750769231,0.2203076923,0.2434615385,0.2612307692,0.3685714286,0.1668571429,0.2294285714,0.2342857143
AT5G24290,"Vacuolar iron transporter (VIT) family protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: cellular_component unknown; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 12 growth stages; CONTAINS InterPro DOMAIN/s: Protein of unknown function DUF125, transmembrane (InterPro:IPR008217); BEST Arabidopsis thaliana protein match is: vacuolar iron transporter (VIT) family protein (TAIR:AT4G27860.1); Has 11871 Blast hits to 4498 proteins in 431 species: Archae - 22; Bacteria - 6501; Metazoa - 1569; Fungi - 486; Plants - 257; Viruses - 63; Other Eukaryotes - 2973 (source: NCBI BLink).",,DUF125,,Other,1,,,,,NA,NA,,3,0.268,0.274,0.1975,0.2605,0.3299303454,0.2008259231,0.216395613,0.2528940527,0.291,0.2165,0.232,0.2605,0.2335,0.19025,0.2715,0.3045,0.2949994047,0.2017314328,0.2231074452,0.2801883713,0.19167179,0.2650120165,0.2792256874,0.2641010982,0.2426001927,0.2216094387,0.2607762294,0.2750172279,0.3034858992,0.1883011323,0.2517580396,0.2564288422
AT3G52580,"Ribosomal protein S11 family protein; CONTAINS InterPro DOMAIN/s: Ribosomal protein S11 (InterPro:IPR001971), Ribosomal S11, conserved site (InterPro:IPR018102); BEST Arabidopsis thaliana protein match is: Ribosomal protein S11 family protein (TAIR:AT3G11510.1); Has 8774 Blast hits to 8774 proteins in 2899 species: Archae - 250; Bacteria - 4863; Metazoa - 589; Fungi - 162; Plants - 729; Viruses - 0; Other Eukaryotes - 2181 (source: NCBI BLink).",RPS14C,"Ribosomal protein S11P",Other,Other,1,,,Ribosome,,NA,NA,,6,0.291,0.291,0.19,0.228,0.422,0.162,0.207,0.21,0.2835,0.26,0.224,0.2325,0.2997676812,0.2241477318,0.225245477,0.2508116041,0.368,0.221,0.173,0.237,0.2163831389,0.2435152697,0.3035355581,0.2366054,0.2685,0.2195,0.234,0.278,0.323,0.181,0.243,0.253
AT4G08770,"Encodes a putative apoplastic peroxidase Prx37.  Primarily expressed in the vascular bundles.  Overexpression renders a dwarf phenotype with smaller plants and delayed development. Plants overexpressing Prx37 also shows an increase in the amount of esterified phenolic material associated with their walls.",PER37,"Class III peroxidase",,Other,1,,,,,NA,NA,,4,0.2981234452,0.2342006683,0.2231088117,0.2445897221,0.3618988072,0.1886374228,0.2117831658,0.2377144349,0.3096666667,0.182,0.225,0.283,0.3075555556,0.2387777778,0.2308888889,0.2227777778,0.3221,0.2163,0.2333,0.2279,0.1526666667,0.276,0.3136666667,0.2577333333,0.2882787916,0.2281238506,0.2465220315,0.2370914335,0.3511519855,0.1841655004,0.2342716637,0.2304007948
AT5G54110,"Encodes a highly polar protein with more than 60% hydrophilic amino acid residues that is associated with the plasma membrane.  It has limited secondary structure similarity to VAP-33 from Aplysia, which may be involved in membrane trafficking.",MAMI,VAP,,Other,1,,,,,NA,NA,,2,0.2697530174,0.2445666822,0.2182333412,0.2674749223,0.3326955618,0.1994096888,0.210694087,0.2572405555,0.2640273762,0.2169291953,0.2199622438,0.2990857687,0.2577089058,0.2019234969,0.2393889649,0.3009656072,0.2927212232,0.2015157947,0.2198860823,0.2859157759,0.2165,0.2355,0.275,0.2725,0.2215,0.24175,0.266,0.271,0.2985375668,0.1888089197,0.2571454522,0.2554941425
AT1G54100,"Aldehyde dehydrogenase",ALDH7B4,ALDH,,Other,1,,,,,NA,NA,,2,0.277,0.276,0.224,0.2225,0.3816807283,0.194059617,0.194471958,0.2298397292,0.3583333333,0.1863333333,0.2003333333,0.255,0.3137799755,0.2068564854,0.2215353495,0.2578107342,0.3270568427,0.2017505148,0.2154311634,0.255809001,0.2031572056,0.2583241897,0.2814871611,0.2570339009,0.2667759995,0.2209240437,0.2519889894,0.2603318119,0.3487822246,0.1783201699,0.2355413991,0.237335481
AT2G36160,"Ribosomal protein S11 family protein; FUNCTIONS IN: structural constituent of ribosome; INVOLVED IN: translation; LOCATED IN: cytosolic small ribosomal subunit, cytosolic ribosome, plasma membrane, chloroplast, membrane; EXPRESSED IN: 26 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Ribosomal protein S11 (InterPro:IPR001971), Ribosomal S11, conserved site (InterPro:IPR018102); BEST Arabidopsis thaliana protein match is: Ribosomal protein S11 family protein (TAIR:AT3G11510.1); Has 8774 Blast hits to 8774 proteins in 2901 species: Archae - 250; Bacteria - 4863; Metazoa - 587; Fungi - 162; Plants - 736; Viruses - 0; Other Eukaryotes - 2176 (source: NCBI BLink).",RPS14A,"Ribosomal protein S11P",Other,Other,1,,,Ribosome,,NA,NA,,8,0.3035,0.2635,0.212,0.221,0.364,0.205,0.229,0.202,0.298,0.22,0.213,0.269,0.267,0.234,0.232,0.267,0.283,0.201,0.225,0.291,0.2116666667,0.2503333333,0.2903333333,0.2476666667,0.236,0.2455,0.2475,0.2715,0.336,0.176,0.239,0.248
AT5G42980,"encodes a cytosolic thioredoxin that reduces disulfide bridges of target proteins by the reversible formation of a disulfide bridge between two neighboring Cys residues present in the active site. Thioredoxins have been found to regulate a variety of biological reactions in prokaryotic and eukaryotic cells.",TRX3,Thioredoxin,,Other,1,,,,,NA,NA,,8,0.341,0.2346666667,0.2136666667,0.2103333333,0.345,0.20475,0.2135,0.2365,0.38025,0.19725,0.235,0.1875,0.3484,0.191,0.2404,0.2198,0.354,0.2055,0.2045,0.2355,0.2128333333,0.2833333333,0.2551666667,0.2488333333,0.2756,0.2316,0.2613,0.2315,0.3937333333,0.1727333333,0.2246666667,0.2088666667
AT3G01420,"Encodes an alpha-dioxygenase involved in protection against oxidative stress and cell death. Induced in response to Salicylic acid and oxidative stress.  Independent of NPR1 in  induction by salicylic acid.",DOX1,Peroxidase,,Other,1,,,,,NA,NA,,2,0.263,0.242,0.229,0.266,0.3250990421,0.2041788492,0.2190064427,0.2517672253,0.2561367434,0.2272933309,0.2380982905,0.2784636657,0.2570220351,0.220455133,0.2438391026,0.2786793563,0.2677208871,0.2098917911,0.2346905017,0.2877267837,0.1823249012,0.2696741698,0.2754743719,0.2725188511,0.2615513337,0.2176972759,0.2480853928,0.2726792377,0.314,0.183,0.243,0.26
AT1G43890,"ras-related small GTPase",RAB18,"RAB GTPase",,Other,1,"Protein trafficking",,,,NA,NA,,6,0.2856035275,0.242214573,0.2282638907,0.2439308761,0.3324517451,0.2203727556,0.2241967789,0.2229942677,0.2776666667,0.2523333333,0.2573333333,0.2123333333,0.2406666667,0.2245,0.2491666667,0.2858333333,0.35,0.2076666667,0.2263333333,0.216,0.172,0.284,0.3025,0.2415,0.2334,0.2196,0.2722,0.2746,0.383,0.1586666667,0.2306666667,0.2273333333
AT5G13390,"Required for normal pollen development and lipid accumulation within the tapetum",NEF1,,,Other,1,,,,,NA,NA,,4,0.2571064702,0.2426105924,0.2534788153,0.2468124212,0.3000957151,0.2239826968,0.2450629443,0.2309134807,0.2333333333,0.2553333333,0.2876666667,0.2236666667,0.2945,0.241,0.2895,0.175,0.281,0.183,0.232,0.303,0.121,0.2996666667,0.282,0.2973333333,0.2408249786,0.224513119,0.2519634281,0.2827238384,0.2924842786,0.1906377746,0.2397859198,0.2770781184
AT5G28060,"Ribosomal protein S24e family protein; FUNCTIONS IN: structural constituent of ribosome, nucleotide binding; INVOLVED IN: translation, ribosome biogenesis; LOCATED IN: cytosolic small ribosomal subunit, cytosolic ribosome, ribosome, cell wall, membrane; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 14 growth stages; CONTAINS InterPro DOMAIN/s: Ribosomal protein S24e (InterPro:IPR001976), Nucleotide-binding, alpha-beta plait (InterPro:IPR012677), Ribosomal S24e conserved site (InterPro:IPR018098); BEST Arabidopsis thaliana protein match is: Ribosomal protein S24e family protein (TAIR:AT3G04920.1); Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink).",RPS24B,"Ribosomal protein S24e",Other,Other,1,,,Ribosome,,NA,NA,,5,0.2126666667,0.2756666667,0.2243333333,0.2873333333,0.2095,0.236,0.2751666667,0.2795,0.1950364137,0.2605928344,0.2611682978,0.2832134103,0.1908803279,0.2531035074,0.2545635073,0.3014202238,0.259,0.217,0.224,0.301,0.216,0.243,0.3,0.241,0.2874229568,0.2082291546,0.2258989722,0.2784589816,0.378,0.1695,0.204,0.248
AT3G18820,"RAB GTPase homolog G3F (RAB7B); FUNCTIONS IN: GTP binding; INVOLVED IN: protein transport, small GTPase mediated signal transduction; LOCATED IN: plasma membrane, nucleus; EXPRESSED IN: 26 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Ras GTPase (InterPro:IPR001806), Small GTP-binding protein (InterPro:IPR005225), Small GTPase (InterPro:IPR020851), Ras (InterPro:IPR013753), Ras small GTPase, Rab type (InterPro:IPR003579); BEST Arabidopsis thaliana protein match is: RAB GTPase homolog  G3E (TAIR:AT1G49300.2); Has 26432 Blast hits to 26399 proteins in 759 species: Archae - 38; Bacteria - 171; Metazoa - 13566; Fungi - 4011; Plants - 2887; Viruses - 20; Other Eukaryotes - 5739 (source: NCBI BLink).",RAB7B,"RAB GTPase",,Other,1,"Protein trafficking",,"ER/Vacuole LOPIT (Sadowski et al., 2008)",,NA,NA,,6,0.3117692308,0.231,0.2253076923,0.2320769231,0.3419166667,0.2163333333,0.2035,0.23825,0.297,0.2355,0.2435,0.224,0.2801666667,0.2238333333,0.244,0.2516666667,0.39125,0.19225,0.21275,0.20375,0.2615,0.2295,0.2855,0.2235,0.2740471319,0.225969819,0.2495761908,0.2504176543,0.3705115548,0.1742530239,0.2245865299,0.2306579487
AT4G27090,"Ribosomal protein L14; FUNCTIONS IN: structural constituent of ribosome; INVOLVED IN: translation, ribosome biogenesis; LOCATED IN: in 8 components; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Ribosomal protein L14 (InterPro:IPR002784); BEST Arabidopsis thaliana protein match is: Ribosomal protein L14 (TAIR:AT2G20450.1); Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink).",RPL14B,"Ribosomal protein L14e",Other,Other,1,,,"Ribosome, ER LOPIT (Dunkley et al., 2006)",,NA,NA,,6,0.2821338533,0.26623434,0.2130591442,0.2385554018,0.3544099504,0.228804512,0.2007122026,0.2161253006,0.236,0.272,0.248,0.244,0.2648,0.2684,0.2306,0.2366,0.3116153846,0.1818461538,0.2108461538,0.2959230769,0.2441,0.2197,0.2744,0.262,0.26385,0.2148,0.24345,0.2779,0.3886666667,0.15225,0.2183333333,0.2406666667
AT4G17170,"member of RAB gene family",RABB1C,"RAB GTPase",,Other,1,"Protein trafficking",,,,NA,NA,,6,0.31125,0.21525,0.222,0.2515,0.2953333333,0.207,0.245,0.2523333333,0.238,0.2195,0.249,0.294,0.2164285714,0.2238571429,0.273,0.2868571429,0.274504789,0.2035408305,0.2393071082,0.2826715471,0.1774195884,0.2792471695,0.2660087383,0.2773394203,0.2395,0.22625,0.263,0.271,0.331,0.1775,0.237,0.2545
AT1G45145,"encodes a cytosolic thioredoxin that reduces disulfide bridges of target proteins by the reversible formation of a disulfide bridge between two neighboring Cys residues present in the active site. Thioredoxins have been found to regulate a variety of biological reactions in prokaryotic and eukaryotic cells.",TRX5,Thioredoxin,,Other,1,,,,,NA,NA,,3,0.2995427134,0.2408954769,0.2203758935,0.2392059669,0.335,0.218,0.192,0.255,0.336,0.22775,0.215,0.22125,0.307,0.228,0.2265,0.2385,0.3135016406,0.2080385083,0.223311763,0.2551809925,0.1928413621,0.2673344178,0.2806044693,0.2592193197,0.2686531459,0.2208363276,0.2463346641,0.2641960524,0.3462658704,0.1772723468,0.2309486295,0.2455023454
AT4G13930,"Encodes a serine hydroxymethyltransferase maximally expressed in root",SHM4,"Ser/Gly hydroxymethyltransferase",,Other,1,,,,,NA,NA,,3,0.242265371,0.246894636,0.2427753127,0.2680710257,0.2985967854,0.2196908596,0.2315422622,0.250198417,0.2423018564,0.2307877819,0.2616965063,0.2651936822,0.2360189738,0.2269455811,0.2625632735,0.2744400757,0.276,0.206,0.249,0.27,0.1333333333,0.2763333333,0.3,0.2903333333,0.257,0.188,0.2635,0.292,0.2990883833,0.185770822,0.2456399184,0.2694873285
AT4G20890,"tubulin 9",TUB9,Tubulin,Other,Other,1,,,Cytosol,,NA,NA,,2,0.2014466908,0.222225542,0.2430556672,0.3332738476,0.247,0.1883333333,0.227,0.3376666667,0.1817279525,0.179567928,0.24087571,0.3978427662,0.186033462,0.1812649571,0.2547488598,0.3779390839,0.2193239784,0.1868425113,0.2309058173,0.362964969,0.163,0.282,0.245,0.31,0.218390908,0.2068990225,0.2623780037,0.3123493876,0.2533910775,0.1821415826,0.2705193903,0.2939425117
AT1G26630,"Eukaryotic translation initiation factor 5A-2. Involved in programmed cell death triggered as a response to pseudomonas syringae infection. Loss of function mutants are more resistant to infection.",FBR12,EIF-5A,,Other,1,,,,,NA,NA,,4,0.2409247754,0.2631753944,0.2492463882,0.2466513912,0.2963971163,0.2445667207,0.2288881198,0.2302075589,0.2372602175,0.254479423,0.2736339637,0.2346202928,0.2242293631,0.2468380196,0.2695653817,0.259337208,0.2797142857,0.2095714286,0.2437142857,0.267,0.1346666667,0.263,0.328,0.275,0.21125,0.204125,0.25575,0.32925,0.2938333333,0.16,0.2633333333,0.283
AT2G04170,"TRAF-like family protein; CONTAINS InterPro DOMAIN/s: TRAF-like (InterPro:IPR008974), MATH (InterPro:IPR002083); BEST Arabidopsis thaliana protein match is: TRAF-like family protein (TAIR:AT5G26280.1); Has 35333 Blast hits to 34131 proteins in 2444 species: Archae - 798; Bacteria - 22429; Metazoa - 974; Fungi - 991; Plants - 531; Viruses - 0; Other Eukaryotes - 9610 (source: NCBI BLink).",,"MATH and TRAF-like domain containing",,Other,1,,,,,NA,NA,,2,0.243,0.237,0.223,0.298,0.276714182,0.1975397101,0.2244835585,0.30130072,0.192178609,0.1975256089,0.2359712675,0.3743159401,0.1775,0.199,0.2465,0.377,0.2354625461,0.1894482498,0.2177584707,0.3573655595,0.1729077294,0.2653344038,0.2650551623,0.2966931022,0.2275246399,0.2039549316,0.2564494318,0.3120813384,0.2637028512,0.1789595848,0.2668598472,0.290464634
AT2G34480,"Ribosomal protein L18ae/LX family protein; FUNCTIONS IN: structural constituent of ribosome; INVOLVED IN: translation, ribosome biogenesis; LOCATED IN: cytosolic ribosome, ribosome, cytosolic large ribosomal subunit, plasma membrane; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Ribosomal protein L18ae/LX (InterPro:IPR021138), Ribosomal protein L18ae (InterPro:IPR002670); BEST Arabidopsis thaliana protein match is: Ribosomal protein L18ae/LX family protein (TAIR:AT1G29965.1); Has 759 Blast hits to 757 proteins in 282 species: Archae - 0; Bacteria - 0; Metazoa - 315; Fungi - 159; Plants - 155; Viruses - 0; Other Eukaryotes - 130 (source: NCBI BLink).",RPL18AB,"Ribosomal protein L18Ae",Other,Other,1,,,Ribosome,,NA,NA,,3,0.311,0.257,0.209,0.2235,0.433,0.168,0.216,0.183,0.2878536689,0.215848608,0.2308469347,0.265411239,0.252,0.209,0.232,0.307,0.3100284252,0.2127190817,0.2278977438,0.2494272451,0.2089100301,0.2496392339,0.2946926723,0.2467617527,0.2849978229,0.2202862661,0.245702558,0.2490323952,0.3386479073,0.1830622694,0.2418763645,0.2364094105
