"protein ID","gene name","GI number","protein name","protein description",COG,aproNOG,PSORTb,"LipoP prediction","topology class","BOMP betabarrel","Li OM protein",POI,"selected marker protein",identified,"Cytu OGEprot","Cyti OGEprot","Tmu OGEprot","Tmi OGEprot","Imu OGEprot","Imi OGEprot","Omu OGEprot","Omi OGEprot","Cytu Gelfilt","Cyti Gelfilt","Tmu Gelfilt","Tmi Gelfilt","Imu Gelfilt","Imi Gelfilt","Cytu OGEpep","Cyti OGEpep","Tmu OGEpep","Tmi OGEpep","Imu OGEpep","Imi OGEpep","Omu OGEpep","Omi OGEpep","normalized spectral count proportion (TM)","exclusive localization","predominant localization","P-score Cyt","P-score TM","spectral count proportion (OM)","exclusive localization","predominant localization","P-score IM","P-score OM","predominant localization","KNN classification (based on markers)","KNN classification (based on pred. SCL)","potential SCL change","OM candidate","PP candidate (KNN, l=9 constraint)","PP candidates (KNN, l=8 constraint)","KNN based potential SCL change"
BH14980,,49476155,"hypothetical protein (expressed, exptl. proteomics evidence)",,,,Unknown,SpII,secreted,1,,,,1,24,10.8190476190476,587,318.38961038961,297,177,27,2,14,20.2857142857143,18,173.922077922078,178,66,18,14.8761904761905,158,123.428571428571,257,135,55,22,0.93,,TM,0,10,0.10905349794239,,IM,10,0,IM,,IM,,,,,
BH14990,,49476156,"hypothetical protein",,,,Unknown,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
BH15000,,49476157,"hypothetical protein",,,,Unknown,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
BH15010,,49476158,"hypothetical protein (expressed, exptl. proteomics evidence)",,"COG0790 (FOG: TPR repeat, SEL1 subfamily)","aproNOG07257 (Beta-Lactamase)",Cytoplasmic,,secreted,,,,,1,14,21.6380952380952,12,0,7,1,0,0,4,6.76190476190476,0,1.4025974025974,3,1,7,6.76190476190476,11,8.41558441558442,26,8,2,1,0.35,,Cyt,10,0,,,,,,Cyt,Cyt,Cyt,,,,,
BH15020,efp,49476159,"elongation factor P","Involved in peptide bond synthesis; alters the affinity of the ribosome for aminoacyl-tRNA","COG0231 (Translation elongation factor P (EF-P)/translation initiation factor 5A (eIF-5A))","aproNOG00793 (Involved in peptide bond synthesis. Stimulates efficient translation and peptide-bond synthesis on native or reconstituted 70S ribosomes in vitro. functions indirectly by altering the affinity of the ribosome for aminoacyl-tRNA, thus increasing their reactivity as acceptors for peptidyl transferase (By similarity))",Cytoplasmic,,,,,,,1,6,4.05714285714286,10,5.61038961038961,7,3,0,0,32,18.9333333333333,2,1.4025974025974,13,3,21,25.6952380952381,7,9.81818181818182,14,7,2,2,0.25,,Cyt,10,0,,,,,,Cyt,Cyt,Cyt,,,,,
BH15030,suhB,49476160,"extragenic suppressor protein suhB",,"COG0483 (Archaeal fructose-1,6-bisphosphatase and related enzymes of inositol monophosphatase family)","aproNOG01334 (Inositol or phosphatidylinositol phosphatase)",Cytoplasmic,,,,,,,1,20,37.8666666666667,4,0,5,1,0,0,6,1.35238095238095,0,1.4025974025974,4,0,5,8.11428571428571,10,9.81818181818182,15,13,0,0,0.24,,Cyt,10,0,,,,,,Cyt,Cyt,Cyt,,,,,
BH15040,,49476161,"ABC transporter ATP-binding protein",,"COG1132 (ABC-type multidrug transport system, ATPase and permease components)","aproNOG01481 (ABC transporter protein)","Cytoplasmic Membrane",,transmembrane,,,,,1,10,2.7047619047619,184,58.9090909090909,72,58,0,0,18,6.76190476190476,7,26.6493506493507,87,26,1,4.05714285714286,163,133.246753246753,183,112,11,6,0.93,,TM,0,10,0.03846153846154,,IM,10,0,IM,,IM,,,,,
BH15050,rpmE,49476162,"50S ribosomal protein L31","RpmE; there appears to be two types of ribosomal proteins L31 in bacterial genomes; some contain a CxxC motif while others do not; Bacillus subtilis has both types; the proteins in this cluster do not have the CXXC motif; RpmE is found in exponentially growing Bacilli while YtiA was found after exponential growth; expression of ytiA is controlled by a zinc-specific transcriptional repressor; RpmE contains one zinc ion and a CxxC motif is responsible for this binding; forms an RNP particle along with proteins L5, L18, and L25 and 5S rRNA; found crosslinked to L2 and L25 and EF-G; may be near the peptidyltransferase site of the 50S ribosome","COG0254 (Ribosomal protein L31)","aproNOG10112 (50S ribosomal protein L31; RpmE; there appears to be two types of ribosomal proteins L31 in bacterial genomes; some contain a CxxC motif while others do not; Bacillus subtilis has both types; the proteins in this cluster do not have the CXXC motif; RpmE is found in exponentially growing Bacilli while YtiA was found after exponential growth; expression of ytiA is controlled by a zinc-specific transcriptional repressor; RpmE contains one zinc ion and a CxxC motif is responsible for this binding; forms an RNP particle along with proteins L5, L18, and L25 and 5S rRNA; found crosslinked to L2 and L25 and EF-G; may be near the peptidyltransferase site of the 50S ribosome)",Cytoplasmic,,,,,"Ribosome 50S",,1,91,148.761904761905,15,12.6233766233766,15,17,10,7,64,101.428571428571,64,14.025974025974,120,66,112,187.980952380952,22,37.8701298701299,38,18,7,2,0.19,,Cyt,10,0,,,,,,Cyt,Cyt,Cyt,,,,,
BH15060,fbaB,49476163,"fructose-bisphosphate aldolase",,"COG3588 (Fructose-1,6-bisphosphate aldolase)","aproNOG03588 (Fructose-Bisphosphate aldolase)",Cytoplasmic,,,,,,,1,170,258.304761904762,105,105.194805194805,73,61,1,0,36,79.7904761904762,6,39.2727272727273,40,22,106,147.409523809524,52,63.1168831168831,67,73,11,10,0.32,,Cyt,10,0,,,,,,Cyt,Cyt,Cyt,,,,,
BH15070,pgk,49476164,"phosphoglycerate kinase","Converts 3-phospho-D-glycerate to 3-phospho-D-glyceroyl phosphate during the glycolysis pathway","COG0126 (3-phosphoglycerate kinase)","aproNOG02550 (Phosphoglycerate kinase)",Cytoplasmic,,,,,,,1,68,83.847619047619,41,15.4285714285714,30,22,4,0,9,20.2857142857143,5,0,4,1,21,22.9904761904762,25,32.2597402597403,62,54,9,5,0.35,,Cyt,10,0,,,,,,Cyt,Cyt,Cyt,,,,,
BH15080,gap,49476165,"glyceraldehyde-3-phosphate dehydrogenase","catalyzes the formation of 3-phospho-D-glyceroyl phosphate from D-glyceraldehyde 3-phosphate","COG0057 (Glyceraldehyde-3-phosphate dehydrogenase/erythrose-4-phosphate dehydrogenase)","aproNOG01382 (Glyceraldehyde-3-Phosphate dehydrogenase)",Cytoplasmic,,,,,,,1,62,94.6666666666667,37,32.2597402597403,24,32,2,0,18,33.8095238095238,2,15.4285714285714,8,13,41,62.2095238095238,23,29.4545454545455,38,55,7,5,0.31,,Cyt,10,0,,,,,,Cyt,Cyt,Cyt,,,,,
BH15090,tktA,49476166,transketolase,"catalyzes the formation of ribose 5-phosphate and xylulose 5-phosphate from sedoheptulose 7-phosphate and glyceraldehyde 3-phosphate; can transfer ketol groups between several groups; in Escherichia coli there are two tkt genes, tktA expressed during exponential growth and the tktB during stationary phase","COG0021 (Transketolase)","aproNOG00174 (Transketolase; catalyzes the formation of ribose 5-phosphate and xylulose 5-phosphate from sedoheptulose 7-phosphate and glyceraldehyde 3-phosphate; can transfer ketol groups between several groups; in Escherichia coli there are two tkt genes, tktA expressed during exponential growth and the tktB during stationary phase)",Cytoplasmic,,,,,,,1,95,98.7238095238095,63,44.8831168831169,25,48,1,1,17,54.0952380952381,4,5.61038961038961,2,2,63,73.0285714285714,24,46.2857142857143,64,60,17,7,0.32,,Cyt,10,0,,,,,,Cyt,Cyt,Cyt,,,,,
BH15100,,49476167,"hypothetical protein (expressed, exptl. proteomics evidence)",,,aproNOG11665,Unknown,,,,,,,1,3,0,0,0,0,1,0,0,7,4.05714285714286,22,2.80519480519481,12,17,2,2.7047619047619,12,12.6233766233766,20,22,0,0,0.72,,,0,2.4,0,,,,,,,,,,,,
BH15110,,49476168,"hypothetical protein (expressed, exptl. proteomics evidence)",,"COG3027 (Uncharacterized protein conserved in bacteria)","aproNOG09430 (Activator of cell division through the inhibition of ftsZ GTPase activity, therefore promoting ftsZ assembly into bundles of protofilaments necessary for the formation of the division Z ring. It is recruited early at mid-cell but it is not essential for cell division (By similarity))",Cytoplasmic,,,,,,,1,3,1.35238095238095,15,7.01298701298701,0,1,0,0,4,1.35238095238095,2,0,19,4,2,5.40952380952381,14,19.6363636363636,25,14,0,0,0.77,,TM,0,6.2,0,IM,IM,5.9,0,IM,,IM,,,,,
BH15120,pykA,49476169,"pyruvate kinase","catalyzes the formation of phosphoenolpyruvate from pyruvate","COG0469 (Pyruvate kinase)","aproNOG01953 (Pyruvate kinase)",Cytoplasmic,,,,,,,1,10,17.5809523809524,7,5.61038961038961,0,8,0,0,7,12.1714285714286,2,8.41558441558442,2,4,6,10.8190476190476,12,12.6233766233766,17,33,5,3,0.43,,Cyt,9.2,0,,,,,,Cyt,Cyt,Cyt,,,,,
BH15130,,49476170,"hypothetical protein (expressed, exptl. proteomics evidence)",,"COG5480 (Predicted integral membrane protein)",aproNOG07948,Unknown,,,,,,,1,1,0,11,4.20779220779221,10,1,0,0,0,0,3,0,5,0,0,0,3,4.20779220779221,7,1,0,0,0.96,,TM,0,9.9,0,IM,IM,9.2,0,IM,,IM,,,,,
BH15140,,49476171,"hypothetical protein (expressed, exptl. proteomics evidence)",,"COG3750 (Uncharacterized protein conserved in bacteria)",aproNOG10229,Cytoplasmic,,,,,,,1,3,2.7047619047619,2,0,0,0,2,6,35,27.0476190476191,37,7.01298701298701,36,17,11,22.9904761904762,14,7.01298701298701,21,21,3,5,0.4,,Cyt,10,0,,,,,,Cyt,,Cyt,,,,,
BH15170,,49476172,"ABC transporter ATP-binding protein",,"COG0488 (ATPase components of ABC transporters with duplicated ATPase domains)","aproNOG00201 (ABC transporter protein)",Cytoplasmic,,,,,,,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,28,25.2467532467532,59,19,10,2,0.98,,TM,0,10,0.13333333333333,,,10,0,,IM,IM,,,,,
BH15180,,49476173,"hypothetical protein (expressed, exptl. proteomics evidence)",,,"aproNOG19299 (Lipoprotein)",Unknown,SpII,transmembrane,,,,,1,18,32.4571428571429,629,360.467532467532,94,200,408,405,3,1.35238095238095,9,0,20,11,34,63.5619047619048,104,123.428571428571,58,73,204,106,0.89,,TM,0,10,0.72545219638243,,OM,0,10,OM,OM,OM,,x,,,
BH15190,,49476174,"hypothetical protein (expressed, exptl. proteomics evidence)",,"COG1564 (Thiamine pyrophosphokinase)","aproNOG07045 (Thiamine pyrophosphokinase)",Unknown,,,,,,,1,11,20.2857142857143,26,16.8311688311688,2,10,2,2,1,8.11428571428571,0,4.20779220779221,0,0,6,20.2857142857143,12,11.2207792207792,22,23,3,1,0.51,,,3.7,0,0.12307692307692,,,,,,Cyt,Cyt,,,,,
BH15200,,49476175,"hypothetical protein (expressed, exptl. proteomics evidence)",,"COG4784 (Putative Zn-dependent protease)","aproNOG02877 (Peptidase M48, Ste24p)",Unknown,SpII,secreted,,,,,1,0,0,22,5.61038961038961,4,0,12,0,0,0,2,7.01298701298701,7,2,0,0,35,43.4805194805195,56,46,50,2,1,TM,TM,0,10,0.37647058823529,,OM,0.7,9.1,OM,IM,OM,,x,,,
BH15210,rpoH1,49476176,"RNA polymerase factor sigma-32","binds with the catalytic core of RNA polymerase to produce the holoenzyme; sigma factors are initiation factors that promote the attachment of RNA polymerase to specific initiation sites and are then released; sigma-32 is responsible for the expression of heat shock promoters; there are paralogs in Rhizobium and Sinorhizobium; the proteins in this cluster act as secondary heat shock sigma factors; the Rhizobium sigma-32 factor may also be involved in exopolysaccharide production","COG0568 (DNA-directed RNA polymerase, sigma subunit (sigma70/sigma32))","aproNOG01957 (RNA polymerase factor sigma-32; binds with the catalytic core of RNA polymerase to produce the holoenzyme; sigma factors are initiation factors that promote the attachment of RNA polymerase to specific initiation sites and are then released; sigma-32 is responsible for the expression of heat shock promoters; there are paralogs in Rhizobium and Sinorhizobium; the proteins in this cluster act as secondary heat shock sigma factors; the Rhizobium sigma-32 factor may also be involved in exopolysaccharide production)",Cytoplasmic,,,,,,,1,0,0,0,12.6233766233766,0,9,0,0,0,0,5,28.0519480519481,1,47,0,0,4,37.8701298701299,6,62,5,4,1,TM,TM,0,10,0.1046511627907,,IM,9.2,0,IM,IM,IM,,,,,
BH15220,,49476177,"hypothetical protein (expressed, exptl. proteomics evidence)",,"COG0513 (Superfamily II DNA and RNA helicases)",aproNOG02166,Cytoplasmic,,,,,,,1,6,4.05714285714286,2,1.4025974025974,2,3,0,0,19,16.2285714285714,10,12.6233766233766,17,19,14,25.6952380952381,27,15.4285714285714,42,66,9,8,0.45,,Cyt,9,0,,,,,,Cyt,,Cyt,,,,,
BH15230,fdxA,49476178,"ferredoxin II",,"COG1146 (Ferredoxin)","aproNOG06685 (Ferredoxin protein)",Cytoplasmic,,,,,,,1,10,9.46666666666667,5,0,1,3,0,0,1,1.35238095238095,0,0,0,0,0,0,0,0,0,2,0,0,0.19,,Cyt,10,0,,,,,,Cyt,,Cyt,,,,,
BH15240,,49476179,"transcriptional factor regulator",,"COG1329 (Transcriptional regulators, similar to M. xanthus CarD)","aproNOG02145 (Transcriptional regulator protein)",Cytoplasmic,,,,,,,1,0,0,1,0,0,1,0,0,2,1.35238095238095,1,2.80519480519481,2,16,0,0,7,23.8441558441558,18,26,3,4,0.91,,TM,0,9.9,0.13461538461538,,IM,5.9,0,IM,IM,IM,,,,,
BH15250,rpmF,49476180,"50S ribosomal protein L32","some L32 proteins have zinc finger motifs consisting of CXXC while others do not","COG0333 (Ribosomal protein L32)","aproNOG13187 (50S ribosomal protein L32; some L32 proteins have zinc finger motifs consisting of CXXC while others do not)",Unknown,,,,,"Ribosome 50S",,1,0,0,0,0,0,0,0,0,12,0,12,4.20779220779221,37,8,22,22.9904761904762,11,11.2207792207792,21,23,6,6,0.4,,Cyt,9.7,0,,,,,,Cyt,,Cyt,,,,,
BH15260,ispA,49476181,"geranyltranstransferase (farnesyl-diphosphate synthase)",,"COG0142 (Geranylgeranyl pyrophosphate synthase)","aproNOG01304 (Polyprenyl synthetase)","ambiguous (Cytoplasmic 7.33 / Cytoplasmic Membrane 2.64)",,,,,,,1,2,2.7047619047619,9,7.01298701298701,1,1,0,0,4,6.76190476190476,0,1.4025974025974,0,1,1,4.05714285714286,9,11.2207792207792,12,11,1,2,0.65,,,0.1,0.3,0.10714285714286,,,,,,,Cyt,,,,,
BH15270,ispG,49476182,"4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase","catalyzes the conversion of 2C-methyl-D-erythritol 2,4-cyclodiphosphate into 4-hydroxy-3-methyl-2-en-1-yl diphosphate; involved in isoprenoid synthesis","COG0821 (Enzyme involved in the deoxyxylulose pathway of isoprenoid biosynthesis)","aproNOG02501 (4-Hydroxy-3-Methylbut-2-En-1-Yl diphosphate synthase; catalyzes the conversion of 2C-methyl-D-erythritol 2,4-cyclodiphosphate into 4-hydroxy-3-methyl-2-en-1-yl diphosphate; involved in isoprenoid synthesis)",Cytoplasmic,,,,,,,1,19,16.2285714285714,3,1.4025974025974,7,6,0,0,0,0,0,4.20779220779221,0,0,3,0,15,7.01298701298701,26,30,3,2,0.44,,Cyt,7.7,0,,,,,,Cyt,IM,Cyt,,,,,
BH15280,,49476183,"hypothetical protein (expressed, exptl. proteomics evidence)",,,,Unknown,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,2.80519480519481,0,17,1,0,1,5.61038961038961,4,20,3,7,0.9,,TM,0,7.6,0.29411764705882,,,4.5,4.1,,IM,IM,,,,,
BH15290,,49476184,transporter,,"COG1566 (Multidrug resistance efflux pump)","aproNOG03662 (Secretion protein HlyD family protein)","Cytoplasmic Membrane",,transmembrane,,,,,1,0,0,294,92.5714285714286,95,80,1,0,1,2.7047619047619,4,57.5064935064935,170,61,1,1.35238095238095,169,127.636363636364,233,137,34,7,0.99,,TM,0,10,0.07155025553663,,IM,10,0,IM,,IM,,,,,
BH15300,,49476185,transporter,,"COG0477 (Permeases of the major facilitator superfamily)","aproNOG04146 (Transporter protein)","Cytoplasmic Membrane",,transmembrane,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.80519480519481,10,7,0,0,1,TM,TM,0,7.6,0,IM,IM,10,0,IM,IM,IM,,,,,
BH15310,ATPC,49476186,"ATP synthase subunit epsilon",,"COG0355 (F0F1-type ATP synthase, epsilon subunit (mitochondrial delta subunit))","aproNOG09600 (Produces ATP from ADP in the presence of a proton gradient across the membrane protein)",Unknown,,,,,"ATP synthase",,1,0,0,16,12.6233766233766,12,22,2,0,1,0,0,1.4025974025974,12,3,0,0,38,21.038961038961,61,64,3,1,0.99,,TM,0,10,0.03636363636364,,IM,9.9,0,IM,IM,IM,,,,,
BH15320,ATPD,49476187,"ATP synthase F0F1 subunit beta","Produces ATP from ADP in the presence of a proton gradient across the membrane. The beta chain is a regulatory subunit","COG0055 (F0F1-type ATP synthase, beta subunit)","aproNOG00503 (F0F1 ATP synthase subunit beta; Produces ATP from ADP in the presence of a proton gradient across the membrane. The beta chain is a regulatory subunit)",Cytoplasmic,,,,,"ATP synthase",,1,95,113.6,1234,834.545454545455,608,624,126,60,122,123.066666666667,336,398.337662337662,681,483,154,208.266666666667,373,281.922077922078,489,341,135,58,0.81,,TM,0,10,0.15526423596886,,IM,10,0,IM,,IM,,,,,
BH15330,ATPG,49476188,"ATP synthase F0F1 subunit gamma","Produces ATP from ADP in the presence of a proton gradient across the membrane. The gamma chain is a regulatory subunit","COG0224 (F0F1-type ATP synthase, gamma subunit)","aproNOG01049 (Produces ATP from ADP in the presence of a proton gradient across the membrane. The gamma chain is believed to be important in regulating ATPase activity and the flow of protons through the CF(0) complex)",Cytoplasmic,,,,,"ATP synthase",,1,2,2.7047619047619,386,274.909090909091,189,160,38,15,8,24.3428571428571,21,127.636363636364,159,98,32,55.447619047619,111,99.5844155844156,122,107,55,27,0.89,,TM,0,10,0.18934081346424,,IM,9.5,0.4,IM,,IM,,,,,
BH15340,ATPA,49476189,"ATP synthase F0F1 subunit alpha","produces ATP from ADP in the presence of a proton gradient across the membrane; the alpha chain is a catalytic subunit","COG0056 (F0F1-type ATP synthase, alpha subunit)","aproNOG01560 (Produces ATP from ADP in the presence of a proton gradient across the membrane. The alpha chain is a regulatory subunit (By similarity))",Cytoplasmic,,,,,"ATP synthase",,1,132,208.266666666667,1158,758.805194805195,623,708,185,48,53,93.3142857142857,97,266.493506493507,585,271,167,219.085714285714,263,223.012987012987,539,435,150,56,0.76,,TM,0,9.2,0.15998542274052,,IM,10,0,IM,,IM,,,,,
BH15350,ATPH,49476190,"ATP synthase subunit delta",,"COG0712 (F0F1-type ATP synthase, delta subunit (mitochondrial oligomycin sensitivity protein))","aproNOG07441 (FF ATP synthase produces ATP from ADP in the presence of a proton or sodium gradient. F-type ATPases consist of two structural domains, F containing the extramembraneous catalytic core and F containing the membrane proton channel, linked together by a central stalk and a peripheral stalk. During catalysis, ATP synthesis in the catalytic domain of F is coupled via a rotary mechanism of the central stalk subunits to proton translocation)",Cytoplasmic,,,,,"ATP synthase",,1,0,0,127,144.467532467532,90,50,0,0,1,0,6,32.2597402597403,26,5,0,2.7047619047619,86,60.3116883116883,137,74,19,6,0.99,,TM,0,10,0.06648936170213,,IM,10,0,IM,IM,IM,,,,,
BH15360,priA,49476191,"primosome assembly protein PriA","binding of PriA to forked DNA starts the assembly of the primosome, also possesses 3'-5' helicase activity","COG1198 (Primosomal protein N' (replication factor Y) - superfamily II helicase)","aproNOG00526 (Primosome assembly protein PriA; binding of PriA to forked DNA starts the assembly of the primosome, also possesses 3'-5' helicase activity)",Cytoplasmic,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.35238095238095,5,8.41558441558442,23,33,4,1,0.85,,TM,0,7.6,0.08196721311475,,,10,0,,IM,IM,,,,,
BH15370,talC,49476192,translaldolase,"similar to novel fructose-6-phosphate aldolase from Escherichia coli; enzyme from Methanocaldococcus janaschii shows transaldolase activity","COG0176 (Transaldolase)","aproNOG00634 (Novel fructose-6-phosphate aldolase from Escherichia coli; enzyme from Methanocaldococcus janaschii shows transaldolase activity)",Cytoplasmic,,,,,,,1,1,2.7047619047619,8,1.4025974025974,0,7,0,0,2,0,0,2.80519480519481,4,0,32,43.2761904761905,5,2.80519480519481,19,13,1,0,0.2,,Cyt,10,0,,,,,,Cyt,,Cyt,,,,,
BH15380,,49476193,"hypothetical protein (expressed, exptl. proteomics evidence)",,"COG5468 (Predicted secreted (periplasmic) protein)",aproNOG10138,Unknown,SpII,,,,,,1,0,0,87,4.20779220779221,12,2,31,35,0,0,0,7.01298701298701,15,5,0,0,24,22.4415584415584,46,35,47,43,1,TM,TM,0,10,0.62151394422311,,OM,0,10,OM,,OM,,x,,,
BH15390,leuS,49476194,"leucyl-tRNA synthetase","leucine--tRNA ligase; LeuRS; class-I aminoacyl-tRNA synthetase; charges leucine by linking carboxyl group to alpha-phosphate of ATP and then transfers aminoacyl-adenylate to its tRNA; due to the large number of codons that tRNA(Leu) recognizes, the leucyl-tRNA synthetase does not recognize the anticodon loop of the tRNA, but instead recognition is dependent on a conserved discriminator base A37 and a long arm; an editing domain hydrolyzes misformed products; in Methanothermobacter thermautotrophicus this enzyme associates with prolyl-tRNA synthetase","COG0495 (Leucyl-tRNA synthetase)","aproNOG01344 (Leucyl-Trna synthetase; leucine--tRNA ligase; LeuRS; class-I aminoacyl-tRNA synthetase; charges leucine by linking carboxyl group to alpha-phosphate of ATP and then transfers aminoacyl-adenylate to its tRNA; due to the large number of codons that tRNA(Leu) recognizes, the leucyl-tRNA synthetase does not recognize the anticodon loop of the tRNA, but instead recognition is dependent on a discriminator base A37 and a long arm; an editing domain hydrolyzes misformed products; in Methanothermobacter thermautotrophicus this enzyme associates with prolyl-tRNA synthetase)",Cytoplasmic,,,,,,,1,58,18.9333333333333,0,1.4025974025974,0,0,0,0,21,54.0952380952381,2,0,0,0,44,68.9714285714286,25,25.2467532467532,48,52,8,2,0.17,,Cyt,10,0,,,,,,Cyt,Cyt,Cyt,,,,,
BH15400,,49476195,"hypothetical protein (expressed, exptl. proteomics evidence)",,"COG0325 (Predicted enzyme with a TIM-barrel fold)",aproNOG02341,Cytoplasmic,,,,,,,1,15,17.5809523809524,30,0,10,1,1,0,1,5.40952380952381,0,7.01298701298701,20,2,8,2.7047619047619,20,22.4415584415584,42,33,9,1,0.62,,,0,0,0.11340206185567,,,,,,,,,,,,
BH15410,acs,49476196,"acetyl-CoA synthetase","Acs; catalyzes the conversion of acetate and CoA to acetyl-CoA","COG0365 (Acyl-coenzyme A synthetases/AMP-(fatty) acid ligases)","aproNOG01543 (Acetyl-Coa synthetase; Acs; catalyzes the conversion of acetate and CoA to acetyl-CoA)",Cytoplasmic,,,,,,,1,54,54.0952380952381,22,21.038961038961,9,20,1,0,6,25.6952380952381,1,7.01298701298701,0,0,12,16.2285714285714,34,43.4805194805195,65,92,8,4,0.43,,Cyt,9.9,0,,,,,,Cyt,Cyt,Cyt,,,,,
BH15420,ftsE,49476197,"cell division protein ftsE",,"COG2884 (Predicted ATPase involved in cell division)","aproNOG00911 (Cell division ATP-binding protein)","Cytoplasmic Membrane",,,,,,,1,2,0,99,43.4805194805195,85,36,3,1,3,0,6,9.81818181818182,57,13,1,2.7047619047619,39,29.4545454545455,88,45,13,4,0.96,,TM,0,10,0.07636363636364,,IM,10,0,IM,IM,IM,,,,,
BH15430,,49476198,"hypothetical protein (expressed, exptl. proteomics evidence)",,"COG2177 (Cell division protein)","aproNOG03589 (Protein involved in cell division)","Cytoplasmic Membrane",,transmembrane,,,,,1,0,0,14,0,9,1,0,0,0,0,0,11.2207792207792,19,1,0,0,20,15.4285714285714,44,25,4,0,1,TM,TM,0,10,0.04819277108434,,IM,9.4,0,IM,IM,IM,,,,,
BH15440,,49476199,"hypothetical protein (expressed, exptl. proteomics evidence)",,"COG1434 (Uncharacterized conserved protein)",aproNOG08068,Unknown,,transmembrane,,,,,1,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,26,18.2337662337662,59,32,2,0,1,TM,TM,0,10,0.02150537634409,,,10,0,,IM,IM,,,,,
BH15450,,49476200,"hypothetical protein (expressed, exptl. proteomics evidence)",,"COG4889 (Predicted helicase)","aproNOG00189 (Protein involved in DNA alkylation)",Cytoplasmic,,,,,,,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,15,3,3,0,1,TM,TM,0,7.6,0.1304347826087,,IM,6.3,0.1,IM,IM,IM,,,,,
BH15460,,49476201,"ABC transporter ATP-binding protein",,"COG1136 (ABC-type antimicrobial peptide transport system, ATPase component); COG0577 (ABC-type antimicrobial peptide transport system, permease component)","aproNOG01838 (ABC transporter protein)","Cytoplasmic Membrane",,transmembrane,,,"ABC membrane",,1,1,0,118,19.6363636363636,44,14,0,0,0,0,3,7.01298701298701,59,10,0,0,109,102.38961038961,185,90,24,8,1,,TM,0,10,0.08767123287671,,IM,10,0,IM,IM,IM,,,,,
